KEY 	 READ1_LENGTH 	 READ1_START 	 READ1_END 	 READ1_OVL_LEN 	 READ2_LENGTH 	 READ2_START 	 READ2_END 	 READ2_OVL_LEN 	 MATCHES 	 INSERTIONS 	 DELETIONS 
seq9_10-seq9_94	3041	0	3041	3041	15951	5186	8252	3066	2891	150	175
seq9_10-seq9_177	3041	0	3041	3041	7082	1551	4625	3074	2891	150	183
seq9_10-seq9_185	3041	0	3041	3041	20880	17300	20368	3068	2888	153	180
seq9_10-seq9_182	3041	0	3041	3041	18332	785	3815	3030	2864	177	166
seq9_10-seq9_193	3041	0	3041	3041	24450	3276	6320	3044	2882	159	162
seq9_10-seq9_122	3041	0	2489	2489	5456	2957	5450	2493	2364	125	129
seq9_10-seq9_195	3041	0	2282	2282	52225	49914	52219	2305	2173	109	132
seq9_10-seq9_77	3041	805	3041	2236	13115	1	2256	2255	2116	120	139
seq9_10-seq9_93	3041	0	2179	2179	5993	3759	5973	2214	2067	112	147
seq9_10-seq9_110	3041	0	1911	1911	9303	7335	9273	1938	1826	85	112
seq9_10-seq9_64	3041	1300	3041	1741	4470	2	1730	1728	1647	94	81
seq9_10-seq9_85	3041	0	1867	1867	4903	2989	4869	1880	1760	107	120
seq9_10-seq9_144	3041	1736	3041	1305	2997	0	1290	1290	1234	71	56
seq9_10-seq9_20	3041	1733	3041	1308	3119	12	1315	1303	1239	69	64
seq9_10-seq9_56	3041	1968	3041	1073	9203	1	1067	1066	1007	66	59
seq9_10-seq9_145	3041	2	1059	1057	18456	17397	18447	1050	988	69	62
seq9_10-seq9_63	3041	0	974	974	6036	5054	6032	978	926	48	52
seq9_10-seq9_72	3041	0	1481	1481	9410	7986	9403	1417	1324	157	93
seq9_10-seq9_126	3041	546	1073	527	541	4	535	531	487	40	44
seq9_11-seq9_177	578	2	578	576	7082	986	1572	586	551	25	35
seq9_11-seq9_195	578	0	578	578	52225	49354	49946	592	556	22	36
seq9_11-seq9_85	578	0	578	578	4903	2435	3014	579	544	34	35
seq9_11-seq9_185	578	0	578	578	20880	16742	17321	579	543	35	36
seq9_11-seq9_41	578	0	578	578	5502	1767	2343	576	547	31	29
seq9_11-seq9_153	578	0	578	578	27291	9680	10250	570	536	42	34
seq9_11-seq9_93	578	0	578	578	5993	3194	3780	586	548	30	38
seq9_11-seq9_145	578	0	578	578	18456	16835	17414	579	546	32	33
seq9_11-seq9_182	578	0	578	578	18332	237	805	568	535	43	33
seq9_11-seq9_94	578	0	578	578	15951	4628	5206	578	536	42	42
seq9_11-seq9_193	578	0	578	578	24450	2726	3297	571	539	39	32
seq9_11-seq9_142	578	0	578	578	33325	2881	3464	583	547	31	36
seq9_11-seq9_138	578	0	578	578	6888	2202	2784	582	539	39	43
seq9_11-seq9_110	578	0	578	578	9303	6801	7365	564	536	42	28
seq9_11-seq9_63	578	0	578	578	6036	4498	5075	577	537	41	40
seq9_11-seq9_122	578	0	578	578	5456	2408	2978	570	533	45	37
seq9_11-seq9_82	578	0	578	578	3643	2766	3339	573	536	42	37
seq9_11-seq9_72	578	0	578	578	9410	7429	8018	589	543	35	46
seq9_11-seq9_19	578	3	578	575	3643	2802	3362	560	525	50	35
seq9_11-seq9_149	578	0	578	578	26688	2412	2986	574	532	46	42
seq9_11-seq9_156	578	0	442	442	25934	25486	25932	446	419	23	27
seq9_12-seq9_182	457	0	457	457	18332	6398	6869	471	445	12	26
seq9_12-seq9_47	457	0	457	457	6219	998	1461	463	438	19	25
seq9_12-seq9_142	457	0	457	457	33325	9103	9548	445	426	31	19
seq9_12-seq9_77	457	0	457	457	13115	4871	5322	451	426	31	25
seq9_12-seq9_56	457	0	457	457	9203	3672	4130	458	436	21	22
seq9_12-seq9_94	457	0	457	457	15951	10841	11305	464	440	17	24
seq9_12-seq9_124	457	0	457	457	16197	1351	1813	462	435	22	27
seq9_12-seq9_193	457	0	457	457	24450	8890	9344	454	434	23	20
seq9_12-seq9_153	457	0	457	457	27291	15881	16338	457	433	24	24
seq9_12-seq9_149	457	0	457	457	26688	8644	9102	458	433	24	25
seq9_12-seq9_131	457	0	457	457	4090	2662	3121	459	437	20	22
seq9_12-seq9_191	457	0	457	457	44129	1251	1711	460	435	22	25
seq9_12-seq9_176	457	0	350	350	1162	795	1133	338	326	24	12
seq9_13-seq9_185	3696	0	3696	3696	20880	6583	10251	3668	3475	221	193
seq9_13-seq9_156	3696	0	3696	3696	25934	15312	18991	3679	3486	210	193
seq9_13-seq9_145	3696	0	3696	3696	18456	6677	10387	3710	3490	206	220
seq9_13-seq9_68	3696	0	3696	3696	9643	1185	4808	3623	3443	253	180
seq9_13-seq9_195	3696	0	3696	3696	52225	39207	42894	3687	3472	224	215
seq9_13-seq9_153	3696	520	3696	3176	27291	8	3157	3149	2999	177	150
seq9_13-seq9_18	3696	188	2704	2516	2489	5	2484	2479	2338	178	141
seq9_13-seq9_155	3696	0	2494	2494	5603	3114	5567	2453	2310	184	143
seq9_13-seq9_25	3696	1631	3696	2065	2779	1	2076	2075	1959	106	116
seq9_13-seq9_61	3696	0	1968	1968	3342	1366	3324	1958	1851	117	107
seq9_13-seq9_87	3696	1023	2581	1558	1548	0	1532	1532	1443	115	89
seq9_13-seq9_72	3696	2765	3696	931	9410	9	934	925	875	56	50
seq9_13-seq9_54	3696	0	1130	1130	3818	2701	3811	1110	1043	87	67
seq9_13-seq9_167	3696	0	788	788	5241	4456	5235	779	733	55	46
seq9_13-seq9_175	3696	2172	2863	691	698	5	694	689	658	33	31
seq9_13-seq9_147	3696	0	594	594	5241	4595	5203	608	571	23	37
seq9_13-seq9_159	3696	3146	3696	550	3570	2	549	547	512	38	35
seq9_13-seq9_67	3696	0	404	404	9351	8926	9335	409	384	20	25
seq9_13-seq9_172	3696	0	414	414	5806	5379	5797	418	393	21	25
seq9_14-seq9_5	1401	0	1401	1401	2599	1128	2509	1381	1317	84	64
seq9_14-seq9_33	1401	0	1401	1401	5046	1052	2417	1365	1302	99	63
seq9_14-seq9_141	1401	0	1401	1401	25591	20910	22302	1392	1319	82	73
seq9_14-seq9_180	1401	0	1401	1401	32134	11794	13186	1392	1316	85	76
seq9_14-seq9_191	1401	0	1401	1401	44129	36374	37770	1396	1320	81	76
seq9_14-seq9_194	1401	0	1401	1401	22825	13179	14586	1407	1328	73	79
seq9_14-seq9_190	1401	0	1401	1401	5778	2695	4094	1399	1300	101	99
seq9_14-seq9_158	1401	0	1401	1401	2842	0	1303	1303	1233	168	70
seq9_14-seq9_186	1401	0	1401	1401	19443	5124	6494	1370	1301	100	69
seq9_14-seq9_71	1401	0	1311	1311	2917	1627	2911	1284	1223	88	61
seq9_14-seq9_83	1401	0	1401	1401	12797	1575	2947	1372	1302	99	70
seq9_14-seq9_39	1401	447	1401	954	5352	5	945	940	901	53	39
seq9_14-seq9_3	1401	0	1010	1010	1395	361	1375	1014	950	60	64
seq9_14-seq9_34	1401	0	721	721	3145	2417	3137	720	677	44	43
seq9_14-seq9_163	1401	0	1215	1215	7666	6601	7657	1056	1019	196	37
seq9_14-seq9_15	1401	799	1222	423	422	0	414	414	395	28	19
seq9_15-seq9_5	422	0	422	422	2599	1915	2336	421	403	19	18
seq9_15-seq9_39	422	0	422	422	5352	351	767	416	395	27	21
seq9_15-seq9_71	422	2	422	420	2917	2400	2823	423	399	21	24
seq9_15-seq9_190	422	0	422	422	5778	3488	3918	430	403	19	27
seq9_15-seq9_33	422	0	422	422	5046	1823	2245	422	398	24	24
seq9_15-seq9_186	422	0	422	422	19443	5895	6316	421	397	25	24
seq9_15-seq9_191	422	0	422	422	44129	37176	37588	412	388	34	24
seq9_15-seq9_194	422	2	422	420	22825	13979	14401	422	398	22	24
seq9_15-seq9_163	422	0	422	422	7666	7245	7666	421	395	27	26
seq9_15-seq9_158	422	0	422	422	2842	698	1123	425	396	26	29
seq9_15-seq9_83	422	0	422	422	12797	2355	2769	414	388	34	26
seq9_15-seq9_180	422	0	422	422	32134	12595	13011	416	395	27	21
seq9_16-seq9_76	968	0	968	968	12074	10061	11037	976	929	39	47
seq9_16-seq9_191	968	0	968	968	44129	25758	26734	976	924	44	52
seq9_16-seq9_42	968	0	968	968	7003	2413	3366	953	910	58	43
seq9_16-seq9_160	968	0	968	968	16237	13428	14397	969	922	46	47
seq9_16-seq9_180	968	0	968	968	32134	1204	2160	956	908	60	48
seq9_16-seq9_174	968	0	968	968	5516	2961	3946	985	927	41	58
seq9_16-seq9_189	968	0	968	968	5241	3294	4244	950	910	58	40
seq9_16-seq9_170	968	0	968	968	16085	14005	14957	952	907	61	45
seq9_16-seq9_194	968	0	968	968	22825	2642	3603	961	911	57	50
seq9_16-seq9_181	968	0	968	968	21352	13592	14560	968	913	55	55
seq9_16-seq9_66	968	0	489	489	7881	4021	4496	475	455	34	20
seq9_17-seq9_92	2294	0	2294	2294	12313	8105	10362	2257	2171	123	86
seq9_17-seq9_182	2294	0	2294	2294	18332	15895	18173	2278	2162	132	116
seq9_17-seq9_99	2294	0	2294	2294	9679	3536	5786	2250	2160	134	90
seq9_17-seq9_191	2294	0	2294	2294	44129	10784	13054	2270	2159	135	111
seq9_17-seq9_188	2294	0	2294	2294	6926	508	2786	2278	2169	125	109
seq9_17-seq9_178	2294	0	2294	2294	13156	626	2885	2259	2149	145	110
seq9_17-seq9_193	2294	0	2294	2294	24450	18404	20658	2254	2159	135	95
seq9_17-seq9_74	2294	0	2294	2294	15836	7609	9877	2268	2159	135	109
seq9_17-seq9_79	2294	0	2294	2294	3265	121	2391	2270	2152	142	118
seq9_17-seq9_65	2294	0	2294	2294	11019	3191	5454	2263	2151	143	112
seq9_17-seq9_80	2294	0	2294	2294	13338	5047	7288	2241	2130	164	111
seq9_17-seq9_49	2294	0	2294	2294	7312	671	2938	2267	2150	144	117
seq9_17-seq9_46	2294	357	2294	1937	3659	7	1925	1918	1818	119	100
seq9_17-seq9_23	2294	626	2294	1668	5016	1	1678	1677	1580	88	97
seq9_17-seq9_98	2294	0	1359	1359	1529	187	1525	1338	1277	82	61
seq9_17-seq9_57	2294	0	1315	1315	3452	2140	3432	1292	1233	82	59
seq9_17-seq9_170	2294	978	2294	1316	16085	15	1295	1280	1219	97	61
seq9_17-seq9_181	2294	1375	2294	919	21352	12	923	911	861	58	50
seq9_18-seq9_185	2489	0	2489	2489	20880	6757	9256	2499	2348	141	151
seq9_18-seq9_195	2489	0	2489	2489	52225	39386	41907	2521	2353	136	168
seq9_18-seq9_68	2489	0	2489	2489	9643	1355	3844	2489	2339	150	150
seq9_18-seq9_61	2489	0	1738	1738	3342	1548	3305	1757	1650	88	107
seq9_18-seq9_87	2489	833	2368	1535	1548	0	1529	1529	1442	93	87
seq9_18-seq9_25	2489	1439	2489	1050	2779	11	1073	1062	995	55	67
seq9_18-seq9_54	2489	0	944	944	3818	2880	3811	931	882	62	49
seq9_18-seq9_67	2489	0	237	237	9351	9108	9344	236	227	10	9
seq9_19-seq9_195	3643	0	3643	3643	52225	46559	50204	3645	3445	198	200
seq9_19-seq9_63	3643	0	3643	3643	6036	1718	5353	3635	3424	219	211
seq9_19-seq9_94	3643	0	3643	3643	15951	1835	5478	3643	3431	212	212
seq9_19-seq9_93	3643	0	3643	3643	5993	373	4063	3690	3455	188	235
seq9_19-seq9_193	3643	0	3643	3643	24450	9	3590	3581	3384	259	197
seq9_19-seq9_82	3643	37	3643	3606	3643	0	3622	3622	3406	200	216
seq9_19-seq9_72	3643	0	3643	3643	9410	4644	8291	3647	3434	209	213
seq9_19-seq9_85	3643	359	3643	3284	4903	3	3293	3290	3094	190	196
seq9_19-seq9_41	3643	1030	3643	2613	5502	5	2612	2607	2461	152	146
seq9_19-seq9_68	3643	0	1160	1160	9643	8462	9633	1171	1102	58	69
seq9_20-seq9_94	3119	0	3119	3119	15951	6915	10043	3128	2946	173	182
seq9_20-seq9_77	3119	2	3119	3117	13115	913	4070	3157	2951	166	206
seq9_20-seq9_64	3119	2	3119	3117	4470	419	3504	3085	2907	210	178
seq9_20-seq9_56	3119	252	3119	2867	9203	1	2870	2869	2697	170	172
seq9_20-seq9_41	3119	0	1474	1474	5502	4029	5497	1468	1388	86	80
seq9_21-seq9_52	3675	0	3675	3675	12723	4553	8184	3631	3429	246	202
seq9_21-seq9_95	3675	0	3675	3675	13092	5831	9514	3683	3447	228	236
seq9_21-seq9_70	3675	0	3675	3675	8397	2813	6476	3663	3446	229	217
seq9_21-seq9_55	3675	755	3675	2920	9335	0	2910	2910	2745	175	165
seq9_21-seq9_48	3675	165	2868	2703	2717	11	2711	2700	2537	166	163
seq9_21-seq9_59	3675	2	2269	2267	2790	528	2784	2256	2134	133	122
seq9_21-seq9_53	3675	1433	3675	2242	2658	2	2233	2231	2112	130	119
seq9_21-seq9_38	3675	0	1994	1994	3466	1456	3452	1996	1897	97	99
seq9_21-seq9_44	3675	1985	3675	1690	2479	3	1708	1705	1595	95	110
seq9_21-seq9_32	3675	1876	3383	1507	1522	2	1503	1501	1396	111	105
seq9_21-seq9_84	3675	2826	3675	849	10261	10	906	896	828	21	68
seq9_21-seq9_83	3675	0	796	796	12797	11988	12790	802	754	42	48
seq9_22-seq9_91	6152	0	6152	6152	12991	1587	7776	6189	5805	347	384
seq9_22-seq9_45	6152	585	5525	4940	4966	3	4958	4955	4661	279	294
seq9_22-seq9_84	6152	0	4713	4713	10261	5524	10233	4709	4440	273	269
seq9_22-seq9_27	6152	2054	6152	4098	5897	1	4104	4103	3862	236	241
seq9_22-seq9_40	6152	2246	6152	3906	7965	5	3884	3879	3673	233	206
seq9_22-seq9_89	6152	0	3487	3487	5511	2082	5503	3421	3231	256	190
seq9_22-seq9_55	6152	0	1856	1856	9335	7465	9326	1861	1742	114	119
seq9_22-seq9_43	6152	1167	2855	1688	1731	4	1724	1720	1609	79	111
seq9_22-seq9_36	6152	0	1518	1518	1937	402	1930	1528	1441	77	87
seq9_22-seq9_86	6152	0	1499	1499	4267	2745	4254	1509	1417	82	92
seq9_22-seq9_60	6152	1807	2640	833	867	1	864	863	800	33	63
seq9_22-seq9_26	6152	5439	6152	713	5013	5	726	721	661	52	60
seq9_23-seq9_99	5016	0	5016	5016	9679	4136	9112	4976	4717	299	259
seq9_23-seq9_80	5016	0	5016	5016	13338	5652	10636	4984	4726	290	258
seq9_23-seq9_74	5016	0	5016	5016	15836	8200	13219	5019	4741	275	278
seq9_23-seq9_65	5016	0	5016	5016	11019	3787	8827	5040	4743	273	297
seq9_23-seq9_49	5016	0	5016	5016	7312	1278	6278	5000	4718	298	282
seq9_23-seq9_92	5016	0	3626	3626	12313	8706	12305	3599	3421	205	178
seq9_23-seq9_46	5016	0	3421	3421	3659	262	3654	3392	3218	203	174
seq9_23-seq9_79	5016	0	2537	2537	3265	728	3249	2521	2405	132	116
seq9_23-seq9_24	5016	3535	5016	1481	3249	10	1512	1502	1403	78	99
seq9_23-seq9_75	5016	4031	5016	985	1666	17	991	974	925	60	49
seq9_23-seq9_57	5016	0	708	708	3452	2734	3444	710	677	31	33
seq9_23-seq9_98	5016	0	723	723	1529	796	1511	715	677	46	38
seq9_23-seq9_76	5016	4299	5016	717	12074	3	695	692	665	52	27
seq9_24-seq9_80	3249	0	3249	3249	13338	9133	12380	3247	3065	184	182
seq9_24-seq9_65	3249	0	3249	3249	11019	7323	10550	3227	3054	195	173
seq9_24-seq9_74	3249	0	3249	3249	15836	11716	14943	3227	3045	204	182
seq9_24-seq9_49	3249	0	2531	2531	7312	4773	7306	2533	2399	132	134
seq9_24-seq9_76	3249	798	3249	2451	12074	6	2434	2428	2305	146	123
seq9_24-seq9_99	3249	0	2068	2068	9679	7642	9676	2034	1918	150	116
seq9_24-seq9_75	3249	508	2177	1669	1666	2	1660	1658	1582	87	76
seq9_25-seq9_68	2779	0	2779	2779	9643	2789	5553	2764	2612	167	152
seq9_25-seq9_72	2779	1129	2779	1650	9410	3	1686	1683	1573	77	110
seq9_25-seq9_87	2779	0	942	942	1548	599	1525	926	879	63	47
seq9_25-seq9_61	2779	0	298	298	3342	3002	3293	291	283	15	8
seq9_26-seq9_91	5013	0	5013	5013	12991	7049	12071	5022	4743	270	279
seq9_26-seq9_40	5013	0	4763	4763	7965	3165	7951	4786	4484	279	302
seq9_26-seq9_27	5013	0	2500	2500	5897	3388	5888	2500	2372	128	128
seq9_26-seq9_8	5013	2939	5013	2074	3414	13	2082	2069	1964	110	105
seq9_26-seq9_50	5013	3750	5013	1263	9221	1	1286	1285	1209	54	76
seq9_26-seq9_97	5013	4681	5013	332	8534	3	341	338	312	20	26
seq9_27-seq9_91	5897	0	5897	5897	12991	3671	9536	5865	5572	325	293
seq9_27-seq9_40	5897	210	5897	5687	7965	8	5657	5649	5343	344	306
seq9_27-seq9_45	5897	0	3372	3372	4966	1502	4875	3373	3195	177	178
seq9_27-seq9_84	5897	0	2635	2635	10261	7615	10239	2624	2481	154	143
seq9_27-seq9_89	5897	0	1412	1412	5511	4095	5504	1409	1339	73	70
seq9_27-seq9_43	5897	0	805	805	1731	914	1724	810	764	41	46
seq9_27-seq9_60	5897	0	591	591	867	261	866	605	569	22	36
seq9_28-seq9_61	771	0	771	771	3342	228	1003	775	738	33	37
seq9_28-seq9_54	771	0	771	771	3818	1570	2341	771	733	38	38
seq9_28-seq9_68	771	0	771	771	9643	40	811	771	729	42	42
seq9_28-seq9_58	771	0	771	771	9209	7756	8542	786	738	33	48
seq9_28-seq9_67	771	0	771	771	9351	7768	8557	789	735	36	54
seq9_29-seq9_76	574	0	574	574	12074	2973	3548	575	550	24	25
seq9_29-seq9_80	574	0	408	408	13338	12925	13330	405	387	21	18
seq9_29-seq9_74	574	0	372	372	15836	15464	15820	356	342	30	14
seq9_30-seq9_97	1933	0	1933	1933	8534	688	2644	1956	1828	105	128
seq9_30-seq9_50	1933	0	1933	1933	9221	1649	3595	1946	1819	114	127
seq9_30-seq9_8	1933	0	946	946	3414	2438	3367	929	884	62	45
seq9_30-seq9_31	1933	1072	1933	861	890	10	874	864	808	53	56
seq9_30-seq9_91	1933	0	570	570	12991	12427	12983	556	524	46	32
seq9_31-seq9_97	890	2	890	888	8534	1755	2662	907	844	44	63
seq9_31-seq9_50	890	2	890	888	9221	2700	3614	914	848	40	66
seq9_32-seq9_55	1522	2	1522	1520	9335	1094	2636	1542	1426	94	116
seq9_32-seq9_70	1522	2	1522	1520	8397	4662	6201	1539	1419	101	120
seq9_32-seq9_95	1522	2	1522	1520	13092	7704	9237	1533	1426	94	107
seq9_32-seq9_53	1522	2	1522	1520	2658	440	1953	1513	1400	120	113
seq9_32-seq9_44	1522	100	1522	1422	2479	3	1430	1427	1331	91	96
seq9_32-seq9_52	1522	2	1522	1520	12723	6411	7925	1514	1399	121	115
seq9_32-seq9_48	1522	2	981	979	2717	1696	2711	1015	943	36	72
seq9_32-seq9_84	1522	939	1522	583	10261	10	620	610	564	19	46
seq9_32-seq9_59	1522	2	379	377	2790	2404	2785	381	349	28	32
seq9_33-seq9_83	5046	0	5046	5046	12797	542	5563	5021	4741	305	280
seq9_33-seq9_39	5046	1486	5046	3560	5352	2	3577	3575	3347	213	228
seq9_33-seq9_5	5046	2	2510	2508	2599	90	2593	2503	2355	153	148
seq9_33-seq9_71	5046	4	2330	2326	2917	615	2906	2291	2173	153	118
seq9_33-seq9_73	5046	3206	5046	1840	2355	16	1842	1826	1716	124	110
seq9_33-seq9_34	5046	0	1747	1747	3145	1381	3136	1755	1643	104	112
seq9_33-seq9_9	5046	3868	5046	1178	2673	4	1197	1193	1120	58	73
seq9_33-seq9_78	5046	0	1093	1093	1280	192	1275	1083	1023	70	60
seq9_33-seq9_88	5046	4254	5046	792	3696	0	800	800	746	46	54
seq9_34-seq9_71	3145	772	3145	2373	2917	2	2328	2326	2221	152	105
seq9_34-seq9_83	3145	827	3145	2318	12797	0	2283	2283	2165	153	118
seq9_34-seq9_5	3145	1291	3145	1854	2599	2	1851	1849	1752	102	97
seq9_34-seq9_78	3145	1201	2468	1267	1280	10	1275	1265	1182	85	83
seq9_34-seq9_39	3145	2863	3145	282	5352	2	283	281	269	13	12
seq9_35-seq9_58	578	0	578	578	9209	5650	6217	567	547	31	20
seq9_35-seq9_67	578	0	578	578	9351	5958	6519	561	536	42	25
seq9_36-seq9_84	1937	0	1937	1937	10261	5132	7075	1943	1835	102	108
seq9_36-seq9_86	1937	0	1937	1937	4267	2359	4267	1908	1809	128	99
seq9_36-seq9_55	1937	2	1937	1935	9335	7083	8997	1914	1824	111	90
seq9_36-seq9_91	1937	2	1937	1935	12991	1192	3132	1940	1833	102	107
seq9_36-seq9_89	1937	2	1937	1935	5511	1698	3612	1914	1808	127	106
seq9_36-seq9_45	1937	991	1937	946	4966	1	959	958	899	47	59
seq9_36-seq9_43	1937	1578	1937	359	1731	4	373	369	348	11	21
seq9_36-seq9_52	1937	2	360	358	12723	12366	12716	350	335	23	15
seq9_37-seq9_62	2395	0	2162	2162	3698	1541	3692	2151	2033	129	118
seq9_37-seq9_42	2395	0	1303	1303	7003	5697	6994	1297	1242	61	55
seq9_37-seq9_66	2395	0	1191	1191	7881	6691	7876	1185	1122	69	63
seq9_38-seq9_70	3466	2	3466	3464	8397	1353	4795	3442	3259	205	183
seq9_38-seq9_52	3466	2	3466	3464	12723	3121	6539	3418	3245	219	173
seq9_38-seq9_95	3466	2	3466	3464	13092	4405	7836	3431	3248	216	183
seq9_38-seq9_59	3466	923	3466	2543	2790	1	2535	2534	2393	150	141
seq9_38-seq9_83	3466	0	2252	2252	12797	10542	12788	2246	2129	123	117
seq9_38-seq9_48	3466	1613	3466	1853	2717	7	1829	1822	1741	112	81
seq9_38-seq9_55	3466	2212	3466	1254	9335	0	1223	1223	1175	79	48
seq9_38-seq9_53	3466	2896	3466	570	2658	2	580	578	545	25	33
seq9_39-seq9_83	5352	2	5352	5350	12797	2006	7342	5336	5046	304	290
seq9_39-seq9_9	5352	2375	5044	2669	2673	3	2668	2665	2506	163	159
seq9_39-seq9_88	5352	2774	5352	2578	3696	0	2583	2583	2438	140	145
seq9_39-seq9_73	5352	1724	4083	2359	2355	0	2346	2346	2200	159	146
seq9_39-seq9_95	5352	4210	5352	1142	13092	2	1128	1126	1072	70	54
seq9_39-seq9_5	5352	0	978	978	2599	1577	2544	967	930	48	37
seq9_39-seq9_71	5352	2	814	812	2917	2057	2873	816	781	31	35
seq9_40-seq9_91	7965	0	7965	7965	12991	3881	11836	7955	7522	443	433
seq9_40-seq9_45	7965	0	3257	3257	4966	1701	4958	3257	3074	183	183
seq9_40-seq9_84	7965	0	2452	2452	10261	7812	10254	2442	2307	145	135
seq9_40-seq9_8	7965	6113	7965	1852	3414	24	1849	1825	1744	108	81
seq9_40-seq9_89	7965	0	1235	1235	5511	4281	5504	1223	1176	59	47
seq9_40-seq9_50	7965	6917	7965	1048	9221	1	1050	1049	998	50	51
seq9_40-seq9_43	7965	0	609	609	1731	1112	1724	612	580	29	32
seq9_40-seq9_60	7965	0	402	402	867	464	864	400	381	21	19
seq9_41-seq9_94	5502	0	5502	5502	15951	2854	8423	5569	5232	270	337
seq9_41-seq9_93	5502	0	4511	4511	5993	1389	5985	4596	4300	211	296
seq9_41-seq9_85	5502	0	4185	4185	4903	664	4869	4205	3944	241	261
seq9_41-seq9_63	5502	0	3273	3273	6036	2728	6020	3292	3090	183	202
seq9_41-seq9_72	5502	0	3775	3775	9410	5655	9392	3737	3503	272	234
seq9_41-seq9_82	5502	0	2623	2623	3643	994	3633	2639	2472	151	167
