KEY 	 READ1_LENGTH 	 READ1_START 	 READ1_END 	 READ1_OVL_LEN 	 READ2_LENGTH 	 READ2_START 	 READ2_END 	 READ2_OVL_LEN 	 MATCHES 	 INSERTIONS 	 DELETIONS 
seq3_15-seq3_59	738	0	738	738	11617	9699	10450	751	699	39	52
seq3_15-seq3_94	738	0	738	738	6945	1053	1803	750	696	42	54
seq3_15-seq3_27	738	0	738	738	2921	1858	2622	764	697	41	67
seq3_15-seq3_188	738	0	738	738	31018	25066	25831	765	700	38	65
seq3_15-seq3_85	738	0	738	738	6383	5051	5804	753	704	34	49
seq3_15-seq3_91	738	0	738	738	20419	1733	2476	743	684	54	59
seq3_15-seq3_182	738	0	738	738	48216	5695	6455	760	702	36	58
seq3_15-seq3_165	738	0	738	738	15336	11231	11969	738	691	47	47
seq3_15-seq3_83	738	0	738	738	12499	135	884	749	697	41	52
seq3_15-seq3_187	738	0	738	738	15652	3836	4603	767	701	37	66
seq3_15-seq3_35	738	0	738	738	4599	2726	3459	733	676	62	57
seq3_15-seq3_62	738	198	738	540	2875	0	559	559	513	27	46
seq3_16-seq3_82	2776	0	2776	2776	6891	75	2833	2758	2612	164	146
seq3_16-seq3_192	2776	0	2776	2776	37156	23513	26285	2772	2619	157	153
seq3_16-seq3_185	2776	0	2776	2776	15578	392	3172	2780	2638	138	142
seq3_16-seq3_89	2776	0	2776	2776	4864	2121	4863	2742	2587	189	155
seq3_16-seq3_191	2776	0	2776	2776	33289	25296	28085	2789	2615	161	174
seq3_16-seq3_182	2776	0	2776	2776	48216	38090	40874	2784	2616	160	168
seq3_16-seq3_178	2776	0	2776	2776	8472	4150	6929	2779	2607	169	172
seq3_16-seq3_177	2776	0	2776	2776	8812	297	3055	2758	2598	178	160
seq3_16-seq3_183	2776	0	2776	2776	9772	3099	5873	2774	2620	156	154
seq3_16-seq3_189	2776	0	2776	2776	35193	6158	8924	2766	2610	166	156
seq3_16-seq3_179	2776	0	2776	2776	8124	3289	6085	2796	2620	156	176
seq3_16-seq3_190	2776	0	2776	2776	24389	14584	17338	2754	2593	183	161
seq3_16-seq3_172	2776	0	2511	2511	6101	3543	6082	2539	2384	127	155
seq3_16-seq3_93	2776	285	2776	2491	3652	2	2540	2538	2380	111	158
seq3_16-seq3_40	2776	0	2776	2776	9803	279	3055	2776	2604	172	172
seq3_16-seq3_174	2776	0	2241	2241	4307	2076	4301	2225	2108	133	117
seq3_16-seq3_29	2776	0	1979	1979	4706	2744	4700	1956	1851	128	105
seq3_16-seq3_173	2776	327	1372	1045	1055	1	1047	1046	992	53	54
seq3_17-seq3_185	5135	0	5135	5135	15578	4411	9507	5096	4857	278	239
seq3_17-seq3_189	5135	0	5135	5135	35193	10158	15231	5073	4822	313	251
seq3_17-seq3_192	5135	0	5135	5135	37156	27547	32704	5157	4880	255	277
seq3_17-seq3_182	5135	0	5135	5135	48216	42130	47227	5097	4852	283	245
seq3_17-seq3_40	5135	0	5135	5135	9803	4314	9395	5081	4823	312	258
seq3_17-seq3_190	5135	0	5135	5135	24389	18597	23623	5026	4780	355	246
seq3_17-seq3_177	5135	0	4487	4487	8812	4311	8803	4492	4236	251	256
seq3_17-seq3_191	5135	0	3994	3994	33289	29317	33283	3966	3750	244	216
seq3_17-seq3_183	5135	0	2666	2666	9772	7119	9766	2647	2526	140	121
seq3_17-seq3_82	5135	0	3117	3117	6891	4081	6878	2797	2665	452	132
seq3_17-seq3_171	5135	2636	3717	1081	1088	6	1082	1076	1005	76	71
seq3_17-seq3_5	5135	481	1542	1061	1049	0	1003	1003	959	102	44
seq3_17-seq3_179	5135	0	802	802	8124	7334	8115	781	740	62	41
seq3_18-seq3_76	3019	0	3019	3019	11521	7158	10222	3064	2882	137	182
seq3_18-seq3_92	3019	0	3019	3019	15831	12462	15514	3052	2856	163	196
seq3_18-seq3_186	3019	0	3019	3019	7809	1010	4066	3056	2864	155	192
seq3_18-seq3_189	3019	0	3019	3019	35193	27896	30925	3029	2843	176	186
seq3_18-seq3_81	3019	0	3019	3019	12913	772	3803	3031	2850	169	181
seq3_18-seq3_87	3019	0	2676	2676	7723	4996	7710	2714	2533	143	181
seq3_18-seq3_4	3019	0	2696	2696	4217	1494	4207	2713	2545	151	168
seq3_18-seq3_86	3019	385	2815	2430	2421	0	2414	2414	2278	152	136
seq3_18-seq3_84	3019	0	1969	1969	9671	7645	9603	1958	1845	124	113
seq3_18-seq3_60	3019	0	1327	1327	2593	1248	2587	1339	1253	74	86
seq3_18-seq3_61	3019	127	1697	1570	1568	1	1562	1561	1454	116	107
seq3_18-seq3_2	3019	0	1331	1331	1431	84	1418	1334	1244	87	90
seq3_18-seq3_95	3019	2249	3019	770	2122	10	787	777	731	39	46
seq3_19-seq3_58	1903	0	1903	1903	7660	3821	5729	1908	1797	106	111
seq3_19-seq3_91	1903	0	1903	1903	20419	8137	10062	1925	1798	105	127
seq3_19-seq3_83	1903	0	1903	1903	12499	6505	8404	1899	1782	121	117
seq3_19-seq3_41	1903	0	1903	1903	10031	162	2075	1913	1790	113	123
seq3_19-seq3_191	1903	786	1903	1117	33289	7	1120	1113	1047	70	66
seq3_19-seq3_67	1903	745	1903	1158	2042	3	1168	1165	1089	69	76
seq3_19-seq3_77	1903	0	912	912	4393	3456	4386	930	870	42	60
seq3_19-seq3_8	1903	0	938	938	2156	1197	2146	949	887	51	62
seq3_19-seq3_43	1903	1286	1903	617	3751	0	620	620	581	36	39
seq3_20-seq3_69	3271	0	3271	3271	7736	766	4111	3345	3118	153	227
seq3_20-seq3_64	3271	0	3032	3032	5356	2268	5349	3081	2871	161	210
seq3_20-seq3_44	3271	856	3271	2415	3018	1	2466	2465	2287	128	178
seq3_20-seq3_71	3271	0	1907	1907	13056	11134	13046	1912	1803	104	109
seq3_20-seq3_21	3271	747	2792	2045	2081	2	2075	2073	1937	108	136
seq3_20-seq3_88	3271	1978	3271	1293	1919	2	1321	1319	1227	66	92
seq3_20-seq3_74	3271	0	397	397	2970	2559	2963	404	377	20	27
seq3_21-seq3_64	2081	0	2081	2081	5356	3007	5099	2092	1966	115	126
seq3_21-seq3_44	2081	102	2081	1979	3018	1	1969	1968	1855	124	113
seq3_21-seq3_69	2081	0	2081	2081	7736	1532	3620	2088	1948	133	140
seq3_21-seq3_71	2081	0	1167	1167	13056	11887	13037	1150	1093	74	57
seq3_21-seq3_88	2081	1254	2081	827	1919	1	834	833	771	56	62
seq3_22-seq3_81	6132	0	5930	5930	12913	6941	12907	5966	5617	313	349
seq3_22-seq3_73	6132	776	6132	5356	5366	19	5366	5347	5050	306	297
seq3_22-seq3_71	6132	2770	6132	3362	13056	16	3380	3364	3153	209	211
seq3_22-seq3_23	6132	0	1433	1433	2839	1419	2833	1414	1350	83	64
seq3_22-seq3_79	6132	1325	2374	1049	1077	0	1072	1072	1007	42	65
seq3_22-seq3_78	6132	3038	3765	727	756	9	740	731	687	40	44
seq3_23-seq3_81	2839	2	2839	2837	12913	5525	8369	2844	2681	156	163
seq3_23-seq3_73	2839	2180	2839	659	5366	11	679	668	631	28	37
seq3_24-seq3_28	3576	260	3576	3316	6498	0	3312	3312	3140	176	172
seq3_24-seq3_69	3576	0	3326	3326	7736	4407	7717	3310	3129	197	181
seq3_24-seq3_56	3576	748	3576	2828	3966	0	2778	2778	2638	190	140
seq3_24-seq3_37	3576	304	2848	2544	2571	12	2560	2548	2410	134	138
seq3_24-seq3_55	3576	0	2326	2326	2596	282	2594	2312	2184	142	128
seq3_24-seq3_54	3576	1671	3576	1905	6952	3	1916	1913	1815	90	98
seq3_24-seq3_80	3576	2282	3576	1294	8368	0	1285	1285	1222	72	63
seq3_24-seq3_49	3576	2570	3576	1006	5428	6	1008	1002	948	58	54
seq3_24-seq3_88	3576	0	288	288	1919	1619	1910	291	276	12	15
seq3_25-seq3_91	3277	0	3277	3277	20419	15168	18477	3309	3100	177	209
seq3_25-seq3_53	3277	316	3277	2961	3680	3	2988	2985	2814	147	171
seq3_25-seq3_41	3277	0	2777	2777	10031	7226	10021	2795	2640	137	155
seq3_25-seq3_6	3277	147	2819	2672	2765	33	2754	2721	2543	129	178
seq3_25-seq3_90	3277	0	592	592	5824	5210	5818	608	567	25	41
seq3_25-seq3_63	3277	2788	3277	489	7047	3	475	472	458	31	14
seq3_26-seq3_96	3007	0	3007	3007	5643	1720	4728	3008	2838	169	170
seq3_26-seq3_59	3007	0	3007	3007	11617	5744	8739	2995	2831	176	164
seq3_26-seq3_85	3007	5	3007	3002	6383	1126	4107	2981	2807	195	174
seq3_26-seq3_68	3007	0	2140	2140	2356	244	2353	2109	1991	149	118
seq3_26-seq3_66	3007	2	1635	1633	6286	4610	6264	1654	1565	68	89
seq3_26-seq3_47	3007	2	1804	1802	6537	4743	6524	1781	1692	110	89
seq3_26-seq3_72	3007	0	1659	1659	3958	2274	3935	1661	1560	99	101
seq3_26-seq3_35	3007	1234	3007	1773	4599	8	1776	1768	1659	114	109
seq3_26-seq3_65	3007	2	1303	1301	2165	856	2158	1302	1222	79	80
seq3_26-seq3_91	3007	2235	3007	772	20419	3	783	780	733	39	47
seq3_26-seq3_27	3007	2122	3007	885	2921	7	892	885	833	52	52
seq3_26-seq3_42	3007	5	430	425	685	271	677	406	387	38	19
seq3_27-seq3_35	2921	0	2921	2921	4599	877	3782	2905	2737	184	168
seq3_27-seq3_91	2921	121	2921	2800	20419	3	2787	2784	2638	162	146
seq3_27-seq3_59	2921	0	2921	2921	11617	7847	10761	2914	2752	169	162
seq3_27-seq3_85	2921	0	2921	2921	6383	3217	6117	2900	2736	185	164
seq3_27-seq3_94	2921	793	2921	2128	6945	0	2116	2116	1994	134	122
seq3_27-seq3_96	2921	0	1816	1816	5643	3842	5641	1799	1716	100	83
seq3_27-seq3_83	2921	1738	2921	1183	12499	10	1201	1191	1109	74	82
seq3_27-seq3_62	2921	2063	2921	858	2875	0	870	870	811	47	59
seq3_28-seq3_54	6498	1407	6498	5091	6952	0	5085	5085	4821	270	264
seq3_28-seq3_80	6498	2015	6498	4483	8368	0	4438	4438	4204	279	234
seq3_28-seq3_49	6498	2304	6498	4194	5428	3	4152	4149	3939	255	210
seq3_28-seq3_56	6498	499	4512	4013	3966	16	3959	3943	3768	245	175
seq3_28-seq3_69	6498	0	3050	3050	7736	4671	7710	3039	2876	174	163
seq3_28-seq3_37	6498	34	2579	2545	2571	0	2560	2560	2415	130	145
seq3_28-seq3_34	6498	4555	6498	1943	4804	1	1988	1987	1860	83	127
seq3_28-seq3_55	6498	0	2062	2062	2596	543	2593	2050	1935	127	115
seq3_28-seq3_50	6498	3960	5319	1359	1342	3	1336	1333	1275	84	58
seq3_28-seq3_59	6498	5900	6498	598	11617	2	631	629	574	24	55
seq3_29-seq3_89	4706	621	4706	4085	4864	0	4132	4132	3864	221	268
seq3_29-seq3_40	4706	2459	4706	2247	9803	1	2255	2254	2120	127	134
seq3_29-seq3_82	4706	2676	4706	2030	6891	4	2053	2049	1916	114	133
seq3_29-seq3_93	4706	3023	4706	1683	3652	3	1742	1739	1604	79	135
seq3_29-seq3_33	4706	0	1462	1462	2541	1058	2523	1465	1378	84	87
seq3_29-seq3_52	4706	0	1299	1299	4724	3405	4716	1311	1232	67	79
seq3_30-seq3_83	3853	0	3853	3853	12499	1037	4950	3913	3677	176	236
seq3_30-seq3_94	3853	0	3853	3853	6945	1946	5885	3939	3658	195	281
seq3_30-seq3_91	3853	0	3853	3853	20419	2627	6564	3937	3661	192	276
seq3_30-seq3_58	3853	1625	3853	2228	7660	8	2266	2258	2104	124	154
seq3_30-seq3_39	3853	1733	3853	2120	3187	1	2125	2124	1994	126	130
seq3_30-seq3_77	3853	1968	3853	1885	4393	4	1892	1888	1786	99	102
seq3_30-seq3_62	3853	0	2127	2127	2875	708	2869	2161	2005	122	156
seq3_30-seq3_51	3853	1733	3546	1813	1828	2	1822	1820	1713	100	107
seq3_30-seq3_59	3853	0	937	937	11617	10601	11563	962	895	42	67
seq3_30-seq3_35	3853	2	965	963	4599	3618	4592	974	916	47	58
seq3_30-seq3_85	3853	0	416	416	6383	5951	6379	428	400	16	28
seq3_31-seq3_63	2092	0	2092	2092	7047	3848	5934	2086	1984	108	102
seq3_32-seq3_52	3971	1724	3971	2247	4724	1	2229	2228	2132	115	96
seq3_32-seq3_97	3971	1357	2474	1117	1084	2	1077	1075	1048	69	27
seq3_32-seq3_45	3971	1756	2271	515	500	2	495	493	483	32	10
seq3_32-seq3_98	3971	0	675	675	2516	1827	2503	676	633	42	43
seq3_33-seq3_52	2541	0	2364	2364	4724	2359	4719	2360	2224	140	136
seq3_33-seq3_89	2541	1701	2541	840	4864	22	873	851	790	50	61
seq3_34-seq3_80	4804	0	4804	4804	8368	2499	7321	4822	4550	254	272
seq3_34-seq3_54	4804	0	3828	3828	6952	3115	6941	3826	3618	210	208
seq3_34-seq3_59	4804	1362	4804	3442	11617	0	3504	3504	3292	150	212
seq3_34-seq3_49	4804	0	3245	3245	5428	2193	5406	3213	3054	191	159
seq3_34-seq3_47	4804	2363	4804	2441	6537	0	2499	2499	2320	121	179
seq3_34-seq3_66	4804	2459	4804	2345	6286	0	2393	2393	2222	123	171
seq3_34-seq3_75	4804	2111	3076	965	989	5	984	979	927	38	52
seq3_34-seq3_50	4804	0	775	775	1342	594	1336	742	715	60	27
seq3_35-seq3_59	4599	0	4599	4599	11617	6964	11580	4616	4335	264	281
seq3_35-seq3_85	4599	3	4029	4026	6383	2328	6379	4051	3824	202	227
seq3_35-seq3_91	4599	1000	4599	3599	20419	3	3626	3623	3393	206	230
seq3_35-seq3_94	4599	1665	4599	2934	6945	8	2955	2947	2777	157	170
seq3_35-seq3_96	4599	0	2683	2683	5643	2962	5641	2679	2530	153	149
seq3_35-seq3_83	4599	2607	4599	1992	12499	10	2027	2017	1887	105	130
seq3_35-seq3_62	4599	2911	4599	1688	2875	0	1704	1704	1598	90	106
seq3_35-seq3_68	4599	0	902	902	2356	1459	2353	894	843	59	51
seq3_35-seq3_47	4599	0	570	570	6537	5953	6527	574	534	36	40
seq3_35-seq3_72	4599	0	431	431	3958	3499	3933	434	410	21	24
seq3_35-seq3_66	4599	0	420	420	6286	5857	6277	420	397	23	23
seq3_36-seq3_84	556	0	556	556	9671	3341	3898	557	535	21	22
seq3_36-seq3_87	556	0	556	556	7723	709	1269	560	536	20	24
seq3_36-seq3_57	556	0	556	556	5462	4055	4597	542	519	37	23
seq3_36-seq3_76	556	0	556	556	11521	2895	3446	551	525	31	26
seq3_36-seq3_92	556	0	556	556	15831	8229	8771	542	515	41	27
seq3_37-seq3_69	2571	0	2571	2571	7736	4699	7266	2567	2430	141	137
seq3_37-seq3_56	2571	443	2571	2128	3966	0	2074	2074	1983	145	91
seq3_37-seq3_55	2571	0	2032	2032	2596	575	2593	2018	1919	113	99
seq3_37-seq3_54	2571	1395	2571	1176	6952	16	1198	1182	1130	46	52
seq3_37-seq3_80	2571	1990	2571	581	8368	0	574	574	553	28	21
seq3_37-seq3_49	2571	2281	2571	290	5428	3	287	284	269	21	15
seq3_38-seq3_91	1196	0	1196	1196	20419	18817	20012	1195	1124	72	71
seq3_38-seq3_63	1196	0	1196	1196	7047	815	1995	1180	1115	81	65
seq3_38-seq3_53	1196	0	325	325	3680	3341	3664	323	306	19	17
seq3_39-seq3_83	3187	0	3187	3187	12499	2790	6010	3220	3043	144	177
seq3_39-seq3_91	3187	0	3187	3187	20419	4404	7624	3220	3044	143	176
seq3_39-seq3_94	3187	0	3187	3187	6945	3729	6928	3199	3014	173	185
seq3_39-seq3_58	3187	0	3187	3187	7660	118	3314	3196	3013	174	183
seq3_39-seq3_77	3187	231	3187	2956	4393	4	2953	2949	2799	157	150
seq3_39-seq3_51	3187	0	1814	1814	1828	1	1818	1817	1720	94	97
seq3_39-seq3_8	3187	2487	3187	700	2156	7	698	691	659	41	32
seq3_39-seq3_62	3187	0	387	387	2875	2489	2869	380	361	26	19
seq3_40-seq3_82	9803	210	7383	7173	6891	0	6878	6878	6477	696	401
seq3_40-seq3_93	9803	558	4195	3637	3652	3	3648	3645	3417	220	228
seq3_40-seq3_89	9803	0	3004	3004	4864	1842	4855	3013	2850	154	163
seq3_40-seq3_5	9803	4788	5873	1085	1049	0	1044	1044	994	91	50
seq3_41-seq3_91	10031	0	10031	10031	20419	7967	17998	10031	9460	571	571
seq3_41-seq3_83	10031	0	6168	6168	12499	6331	12491	6160	5820	348	340
seq3_41-seq3_90	10031	1929	7828	5899	5824	2	5818	5816	5526	373	290
seq3_41-seq3_58	10031	0	4013	4013	7660	3649	7655	4006	3787	226	219
seq3_41-seq3_43	10031	1445	5220	3775	3751	0	3740	3740	3544	231	196
seq3_41-seq3_46	10031	4365	7318	2953	2942	2	2934	2932	2785	168	147
seq3_41-seq3_6	10031	7376	10031	2655	2765	26	2722	2696	2525	130	171
seq3_41-seq3_53	10031	7552	10031	2479	3680	3	2503	2500	2344	135	156
seq3_41-seq3_67	10031	929	2939	2010	2042	17	2019	2002	1909	101	93
seq3_41-seq3_77	10031	0	1081	1081	4393	3282	4387	1105	1034	47	71
seq3_41-seq3_8	10031	0	1090	1090	2156	1026	2130	1104	1030	60	74
seq3_42-seq3_66	685	0	685	685	6286	4341	5042	701	649	36	52
seq3_42-seq3_85	685	0	685	685	6383	860	1544	684	632	53	52
seq3_42-seq3_72	685	0	685	685	3958	2014	2707	693	638	47	55
seq3_42-seq3_59	685	0	685	685	11617	5482	6174	692	641	44	51
seq3_42-seq3_96	685	0	685	685	5643	1474	2161	687	638	47	49
seq3_42-seq3_65	685	0	685	685	2165	599	1301	702	639	46	63
seq3_42-seq3_68	685	6	685	679	2356	0	673	673	622	57	51
seq3_42-seq3_47	685	0	685	685	6537	4480	5161	681	624	61	57
seq3_43-seq3_91	3751	0	3751	3751	20419	9443	13227	3784	3570	181	214
seq3_43-seq3_83	3751	0	3751	3751	12499	7796	11559	3763	3534	217	229
seq3_43-seq3_90	3751	494	3751	3257	5824	11	3246	3235	3043	214	192
seq3_43-seq3_58	3751	0	2538	2538	7660	5112	7655	2543	2402	136	141
seq3_43-seq3_67	3751	0	1452	1452	2042	540	2019	1479	1386	66	93
seq3_43-seq3_46	3751	2905	3751	846	2942	0	839	839	789	57	50
seq3_44-seq3_69	3018	0	3018	3018	7736	1636	4652	3016	2837	181	179
seq3_44-seq3_64	3018	0	2214	2214	5356	3118	5347	2229	2092	122	137
seq3_44-seq3_88	3018	1151	3018	1867	1919	1	1864	1863	1747	120	116
seq3_44-seq3_71	3018	0	1075	1075	13056	11991	13046	1055	1008	67	47
seq3_44-seq3_55	3018	2480	3018	538	2596	5	524	519	500	38	19
seq3_45-seq3_52	500	2	500	498	4724	31	537	506	478	20	28
seq3_45-seq3_97	500	2	500	498	1084	391	892	501	472	26	29
seq3_46-seq3_90	2942	0	2942	2942	5824	2419	5311	2892	2755	187	137
