KEY 	 READ1_LENGTH 	 READ1_START 	 READ1_END 	 READ1_OVL_LEN 	 READ2_LENGTH 	 READ2_START 	 READ2_END 	 READ2_OVL_LEN 	 MATCHES 	 INSERTIONS 	 DELETIONS 
seq2_10-seq2_81	900	6	894	888	14912	9556	10424	868	828	60	40
seq2_10-seq2_161	900	566	892	326	21398	1	317	316	308	18	8
seq2_10-seq2_31	900	587	894	307	1812	2	309	307	292	15	15
seq2_10-seq2_137	900	3	236	233	4084	3852	4068	216	213	20	3
seq2_11-seq2_152	425	7	408	401	7418	2006	2411	405	386	15	19
seq2_11-seq2_128	425	7	414	407	18543	11505	11919	414	389	18	25
seq2_11-seq2_143	425	13	415	402	4575	1023	1436	413	384	18	29
seq2_11-seq2_122	425	7	416	409	23777	15229	15640	411	385	24	26
seq2_11-seq2_160	425	7	416	409	20354	10096	10512	416	392	17	24
seq2_12-seq2_18	1465	5	1460	1455	5880	2642	4097	1455	1379	76	76
seq2_12-seq2_133	1465	5	1435	1430	14430	8932	10356	1424	1360	70	64
seq2_12-seq2_128	1465	5	1460	1455	18543	3589	5034	1445	1368	87	77
seq2_12-seq2_126	1465	5	1460	1455	23066	7022	8468	1446	1374	81	72
seq2_12-seq2_183	1465	5	1460	1455	7380	5331	6805	1474	1386	69	88
seq2_12-seq2_122	1465	5	1459	1454	23777	7278	8727	1449	1374	80	75
seq2_12-seq2_160	1465	5	1460	1455	20354	2165	3597	1432	1361	94	71
seq2_12-seq2_148	1465	11	1457	1446	4373	1842	3280	1438	1363	83	75
seq2_12-seq2_172	1465	5	1460	1455	21788	2101	3538	1437	1357	98	80
seq2_12-seq2_87	1465	138	1460	1322	7001	1	1308	1307	1243	79	64
seq2_12-seq2_123	1465	2	1437	1435	5357	3700	5117	1417	1352	83	65
seq2_12-seq2_144	1465	5	1219	1214	6145	4893	6133	1240	1170	44	70
seq2_12-seq2_39	1465	0	729	729	4738	4016	4732	716	684	45	32
seq2_12-seq2_166	1465	738	1451	713	3550	3	725	722	675	38	47
seq2_12-seq2_86	1465	5	577	572	10431	9869	10424	555	531	41	24
seq2_12-seq2_21	1465	993	1460	467	4724	0	452	452	438	29	14
seq2_12-seq2_69	1465	1046	1460	414	6916	5	408	403	388	26	15
seq2_12-seq2_191	1465	1238	1460	222	10041	9	224	215	209	13	6
seq2_13-seq2_43	1365	2	1363	1361	6386	3577	4962	1385	1290	71	95
seq2_13-seq2_131	1365	2	1350	1348	16983	12469	13800	1331	1258	90	73
seq2_13-seq2_193	1365	2	1331	1329	19846	7615	8961	1346	1256	73	90
seq2_13-seq2_56	1365	21	1354	1333	13419	5071	6409	1338	1244	89	94
seq2_13-seq2_161	1365	2	1363	1361	21398	17818	19202	1384	1283	78	101
seq2_13-seq2_141	1365	9	1350	1341	16531	7534	8901	1367	1264	77	103
seq2_13-seq2_80	1365	2	1363	1361	15849	7688	9081	1393	1289	72	104
seq2_13-seq2_48	1365	2	1354	1352	2797	159	1536	1377	1282	70	95
seq2_13-seq2_188	1365	2	1356	1354	20582	2300	3675	1375	1273	81	102
seq2_13-seq2_196	1365	28	1325	1297	26379	14675	16001	1326	1227	70	99
seq2_13-seq2_171	1365	356	1356	1000	6117	2	1027	1025	953	47	72
seq2_13-seq2_162	1365	448	1356	908	7308	33	957	924	851	57	73
seq2_13-seq2_2	1365	175	707	532	550	0	535	535	497	35	38
seq2_13-seq2_40	1365	827	1363	536	4058	3	530	527	496	40	31
seq2_14-seq2_86	2987	1	2980	2979	10431	7	3025	3018	2833	146	185
seq2_14-seq2_176	2987	2	2969	2967	11908	4787	7780	2993	2808	159	185
seq2_14-seq2_59	2987	1	2950	2949	11037	7007	9972	2965	2787	162	178
seq2_14-seq2_95	2987	1	2980	2979	9086	917	3898	2981	2791	188	190
seq2_14-seq2_188	2987	1	2950	2949	20582	15666	18611	2945	2759	190	186
seq2_14-seq2_97	2987	182	2980	2798	5648	4	2815	2811	2636	162	175
seq2_14-seq2_58	2987	2	2424	2422	7724	5236	7716	2480	2310	112	170
seq2_14-seq2_61	2987	463	2980	2517	8936	51	2616	2565	2382	135	183
seq2_14-seq2_30	2987	1	2610	2609	4499	1881	4475	2594	2445	164	149
seq2_14-seq2_33	2987	8	2235	2227	2427	173	2423	2250	2104	123	146
seq2_14-seq2_165	2987	1	2268	2267	7991	5733	7979	2246	2122	145	124
seq2_14-seq2_62	2987	2	1369	1367	8724	7361	8716	1355	1285	82	70
seq2_14-seq2_7	2987	1870	2976	1106	2035	13	1135	1122	1051	55	71
seq2_15-seq2_164	5253	0	5242	5242	26951	6120	11374	5254	4943	299	311
seq2_15-seq2_181	5253	0	5242	5242	28270	13335	18608	5273	4956	286	317
seq2_15-seq2_174	5253	0	2794	2794	9028	6218	9021	2803	2627	167	176
seq2_15-seq2_84	5253	2718	5242	2524	18963	3	2549	2546	2401	123	145
seq2_15-seq2_156	5253	0	2743	2743	3947	1221	3941	2720	2566	177	154
seq2_15-seq2_184	5253	0	2682	2682	5713	3103	5703	2600	2459	223	141
seq2_15-seq2_42	5253	3462	5242	1780	2135	5	1775	1770	1685	95	85
seq2_15-seq2_151	5253	3472	5242	1770	3667	8	1777	1769	1677	93	92
seq2_15-seq2_57	5253	3718	5242	1524	4856	0	1500	1500	1429	95	71
seq2_15-seq2_32	5253	3822	5242	1420	2545	1	1426	1425	1350	70	75
seq2_15-seq2_73	5253	3906	5243	1337	10154	1	1339	1338	1264	73	74
seq2_15-seq2_195	5253	0	1049	1049	5834	4772	5829	1057	994	55	63
seq2_15-seq2_55	5253	6	549	543	6945	6380	6939	559	520	23	39
seq2_16-seq2_160	3330	1	3325	3324	20354	16327	19649	3322	3146	178	176
seq2_16-seq2_172	3330	1	3325	3324	21788	16247	19591	3344	3150	174	194
seq2_16-seq2_181	3330	1	3325	3324	28270	5823	9177	3354	3142	182	212
seq2_16-seq2_170	3330	1	3325	3324	12069	8173	11500	3327	3146	178	181
seq2_16-seq2_24	3330	242	3325	3083	5235	4	3088	3084	2932	151	152
seq2_16-seq2_89	3330	3	2923	2920	6672	3753	6661	2908	2769	151	139
seq2_16-seq2_82	3330	4	2589	2585	14285	11735	14275	2540	2437	148	103
seq2_16-seq2_55	3330	1063	3323	2260	6945	3	2224	2221	2117	143	104
seq2_16-seq2_65	3330	1318	3325	2007	6466	0	2001	2001	1909	98	92
seq2_16-seq2_174	3330	1316	3308	1992	9028	45	2033	1988	1893	99	95
seq2_16-seq2_164	3330	1359	3325	1966	26951	1	1984	1983	1869	97	114
seq2_16-seq2_190	3330	1933	3321	1388	5730	12	1388	1376	1310	78	66
seq2_16-seq2_195	3330	2733	3325	592	5834	10	607	597	555	37	42
seq2_16-seq2_5	3330	2856	3321	465	3516	2	486	484	447	18	37
seq2_17-seq2_80	2503	3	2491	2488	15849	428	2933	2505	2371	117	134
seq2_17-seq2_187	2503	0	2483	2483	15869	9300	11790	2490	2354	129	136
seq2_17-seq2_196	2503	3	2501	2498	26379	7423	9946	2523	2370	128	153
seq2_17-seq2_180	2503	8	2501	2493	25260	22411	24926	2515	2367	126	148
seq2_17-seq2_197	2503	3	2501	2498	13902	8863	11370	2507	2363	135	144
seq2_17-seq2_67	2503	27	2483	2456	3798	307	2763	2456	2310	146	146
seq2_17-seq2_71	2503	3	2480	2477	11472	3906	6382	2476	2330	147	146
seq2_17-seq2_177	2503	3	2501	2498	8065	733	3213	2480	2330	168	150
seq2_17-seq2_72	2503	3	2473	2470	15592	8752	11241	2489	2333	137	156
seq2_17-seq2_92	2503	670	2501	1831	3037	4	1867	1863	1746	85	117
seq2_17-seq2_193	2503	0	2485	2485	19846	644	2874	2230	2086	399	144
seq2_17-seq2_83	2503	3	1544	1541	8551	6987	8543	1556	1456	85	100
seq2_17-seq2_91	2503	8	1150	1142	5596	4425	5568	1143	1072	70	71
seq2_17-seq2_8	2503	16	582	566	1415	845	1407	562	530	36	32
seq2_17-seq2_56	2503	2160	2483	323	13419	0	325	325	303	20	22
seq2_18-seq2_183	5880	2	4665	4663	7380	2671	7376	4705	4417	246	288
seq2_18-seq2_86	5880	2	3199	3197	10431	7201	10423	3222	3034	163	188
seq2_18-seq2_39	5880	2	3356	3354	4738	1360	4732	3372	3163	191	209
seq2_18-seq2_87	5880	2772	5844	3072	7001	1	3051	3050	2893	179	157
seq2_18-seq2_85	5880	2	2638	2636	4882	2223	4876	2653	2491	145	162
seq2_18-seq2_21	5880	3644	5860	2216	4724	0	2235	2235	2090	126	145
seq2_18-seq2_69	5880	3699	5841	2142	6916	5	2168	2163	2030	112	133
seq2_18-seq2_191	5880	3894	5859	1965	10041	15	2014	1999	1884	81	115
seq2_18-seq2_61	5880	2	2135	2133	8936	6796	8931	2135	2023	110	112
seq2_18-seq2_34	5880	2	2103	2101	4094	1986	4088	2102	1982	119	120
seq2_18-seq2_41	5880	4442	5859	1417	7056	30	1455	1425	1348	69	77
seq2_18-seq2_36	5880	4548	5854	1306	1621	1	1305	1304	1225	81	79
seq2_18-seq2_95	5880	2	1057	1055	9086	8068	9086	1018	973	82	45
seq2_18-seq2_82	5880	5089	5859	770	14285	7	786	779	733	37	46
seq2_19-seq2_96	3905	2	3857	3855	15683	6889	10743	3854	3634	221	220
seq2_19-seq2_88	3905	6	3897	3891	14987	8769	12671	3902	3664	227	238
seq2_19-seq2_77	3905	1	3586	3585	4767	1150	4762	3612	3371	214	241
seq2_19-seq2_93	3905	1	3339	3338	4383	1026	4379	3353	3140	198	213
seq2_19-seq2_81	3905	1225	3896	2671	14912	10	2680	2670	2529	142	141
seq2_19-seq2_64	3905	1301	3897	2596	8033	4	2581	2577	2440	156	137
seq2_19-seq2_94	3905	2190	3897	1707	3148	11	1718	1707	1614	93	93
seq2_19-seq2_84	3905	2	1725	1723	18963	17199	18934	1735	1614	109	121
seq2_19-seq2_49	3905	1	1599	1598	4590	2976	4568	1592	1484	114	108
seq2_20-seq2_60	2479	3	2470	2467	6844	3511	6002	2491	2355	112	136
seq2_20-seq2_38	2479	7	2470	2463	4108	871	3347	2476	2341	122	135
seq2_20-seq2_88	2479	6	2470	2464	14987	3638	6105	2467	2334	130	133
seq2_20-seq2_84	2479	3	2470	2467	18963	12025	14528	2503	2341	126	162
seq2_20-seq2_51	2479	3	2470	2467	13207	8465	10919	2454	2319	148	135
seq2_20-seq2_96	2479	3	2470	2467	15683	1779	4252	2473	2312	155	161
seq2_20-seq2_70	2479	3	697	694	8941	8229	8933	704	669	25	35
seq2_20-seq2_49	2479	2151	2470	319	4590	4	326	322	306	13	16
seq2_21-seq2_69	4724	44	4711	4667	6916	2	4655	4653	4392	275	261
seq2_21-seq2_87	4724	0	4711	4711	7001	845	5571	4726	4440	271	286
seq2_21-seq2_41	4724	785	4716	3931	7056	8	3916	3908	3703	228	205
seq2_21-seq2_82	4724	1446	4711	3265	14285	1	3237	3236	3085	180	151
seq2_21-seq2_29	4724	2607	4716	2109	2350	2	2123	2121	2006	103	115
seq2_21-seq2_98	4724	2761	4542	1781	1815	1	1785	1784	1698	83	86
seq2_21-seq2_36	4724	904	2515	1611	1621	1	1594	1593	1513	98	80
seq2_22-seq2_84	541	1	506	505	18963	3010	3527	517	480	25	37
seq2_22-seq2_73	541	0	534	534	10154	1811	2347	536	505	29	31
seq2_22-seq2_44	541	1	500	499	7634	451	959	508	469	30	39
seq2_22-seq2_32	541	1	534	533	2545	1867	2420	553	508	25	45
seq2_22-seq2_63	541	2	534	532	5422	139	671	532	493	39	39
seq2_22-seq2_57	541	1	462	461	4856	1955	2427	472	436	25	36
seq2_23-seq2_80	2021	14	2000	1986	15849	9291	11295	2004	1882	104	122
seq2_23-seq2_56	2021	2	2011	2009	13419	6617	8613	1996	1859	150	137
seq2_23-seq2_40	2021	2	2000	1998	4058	734	2727	1993	1868	130	125
seq2_23-seq2_76	2021	578	2011	1433	9632	2	1435	1433	1356	77	77
seq2_23-seq2_43	2021	14	1227	1213	6386	5169	6377	1208	1145	68	63
seq2_23-seq2_48	2021	2	1052	1050	2797	1737	2778	1041	980	70	61
seq2_24-seq2_65	5235	1101	5231	4130	6466	0	4180	4180	3920	210	260
seq2_24-seq2_55	5235	847	5226	4379	6945	9	4390	4381	4109	270	272
seq2_24-seq2_89	5235	2	2627	2625	6672	3993	6629	2636	2484	141	152
seq2_24-seq2_5	5235	2599	5231	2632	3516	2	2626	2624	2477	155	147
seq2_24-seq2_82	5235	2	2345	2343	14285	11975	14278	2303	2187	156	116
seq2_24-seq2_6	5235	2945	3468	523	527	2	522	520	488	35	32
seq2_25-seq2_47	951	2	926	924	8392	99	1025	926	882	42	44
seq2_25-seq2_81	951	1	926	925	14912	8269	9213	944	888	37	56
seq2_26-seq2_45	689	2	660	658	4201	35	684	649	614	44	35
seq2_26-seq2_72	689	0	668	668	15592	240	892	652	613	55	39
seq2_26-seq2_47	689	0	668	668	8392	4056	4708	652	622	46	30
seq2_26-seq2_81	689	20	651	631	14912	12287	12912	625	597	34	28
seq2_26-seq2_75	689	6	666	660	5195	1724	2373	649	618	42	31
seq2_27-seq2_86	3647	5	3639	3634	10431	3075	6732	3657	3458	176	199
seq2_27-seq2_95	3647	3	3639	3636	9086	3945	7600	3655	3440	196	215
seq2_27-seq2_61	3647	1	3635	3634	8936	2664	6319	3655	3446	188	209
seq2_27-seq2_97	3647	1	2784	2783	5648	2862	5642	2780	2633	150	147
seq2_27-seq2_85	3647	1894	3639	1745	4882	0	1744	1744	1638	107	106
seq2_27-seq2_34	3647	2142	3626	1484	4094	20	1510	1490	1408	76	82
seq2_27-seq2_59	3647	5	959	954	11037	10061	11027	966	916	38	50
seq2_27-seq2_7	3647	1	835	834	2035	1188	2026	838	803	31	35
seq2_27-seq2_39	3647	2743	3639	896	4738	0	889	889	840	56	49
seq2_28-seq2_80	1567	4	1560	1556	15849	12064	13628	1564	1491	65	73
seq2_28-seq2_56	1567	4	1560	1556	13419	9366	10904	1538	1456	100	82
seq2_28-seq2_76	1567	4	1560	1556	9632	2191	3731	1540	1464	92	76
seq2_28-seq2_46	1567	4	1235	1231	1541	332	1533	1201	1148	83	53
seq2_28-seq2_40	1567	14	582	568	4058	3500	4053	553	535	33	18
seq2_29-seq2_69	2350	2	2327	2325	6916	2552	4869	2317	2204	121	113
seq2_29-seq2_82	2350	2	2343	2341	14285	1154	3470	2316	2202	139	114
seq2_29-seq2_41	2350	2	2343	2341	7056	1822	4124	2302	2204	137	98
seq2_29-seq2_87	2350	2	2343	2341	7001	3438	5795	2357	2231	110	126
seq2_29-seq2_98	2350	162	1954	1792	1815	1	1785	1784	1699	93	85
seq2_30-seq2_59	4499	5	4475	4470	11037	5138	9634	4496	4230	240	266
seq2_30-seq2_58	4499	5	4295	4290	7724	3350	7717	4367	4085	205	282
seq2_30-seq2_95	4499	1004	4475	3471	9086	23	3531	3508	3275	196	233
seq2_30-seq2_62	4499	5	3236	3231	8724	5508	8716	3208	3015	216	193
seq2_30-seq2_86	4499	1874	4475	2601	10431	0	2643	2643	2479	122	164
seq2_30-seq2_61	4499	2276	4475	2199	8936	4	2257	2253	2095	104	158
seq2_30-seq2_97	4499	2108	4475	2367	5648	55	2434	2379	2224	143	155
seq2_30-seq2_33	4499	1737	4105	2368	2427	16	2423	2407	2241	127	166
seq2_30-seq2_7	4499	3738	4475	737	2035	3	768	765	699	38	66
seq2_31-seq2_47	1812	2	1806	1804	8392	1936	3716	1780	1683	121	97
seq2_31-seq2_81	1812	42	1806	1764	14912	10175	11947	1772	1665	99	107
seq2_31-seq2_75	1812	436	1800	1364	5195	1	1385	1384	1295	69	89
seq2_31-seq2_74	1812	1068	1806	738	1006	1	745	744	701	37	43
seq2_32-seq2_84	2545	6	2534	2528	18963	1129	3667	2538	2398	130	140
seq2_32-seq2_73	2545	91	2536	2445	10154	1	2464	2463	2322	123	141
seq2_32-seq2_57	2545	2	2536	2534	4856	97	2610	2513	2375	159	138
seq2_32-seq2_42	2545	11	1747	1736	2135	366	2105	1739	1651	85	88
seq2_32-seq2_44	2545	1430	2536	1106	7634	0	1110	1110	1040	66	70
seq2_32-seq2_63	2545	1723	2536	813	5422	0	782	782	747	66	35
seq2_33-seq2_58	2427	13	2423	2410	7724	5086	7517	2431	2293	117	138
seq2_33-seq2_59	2427	11	2423	2412	11037	6855	9263	2408	2269	143	139
seq2_33-seq2_95	2427	10	2423	2413	9086	764	3166	2402	2269	144	133
seq2_33-seq2_86	2427	162	2396	2234	10431	0	2246	2246	2107	127	139
seq2_33-seq2_97	2427	328	2423	2095	5648	2	2067	2065	1952	143	113
seq2_33-seq2_61	2427	561	2422	1861	8936	2	1867	1865	1758	103	107
seq2_33-seq2_62	2427	1	1523	1522	8724	7204	8715	1511	1428	94	83
seq2_33-seq2_7	2427	2042	2415	373	2035	3	391	388	352	21	36
seq2_34-seq2_85	4094	1	4088	4087	4882	220	4340	4120	3875	212	245
seq2_34-seq2_61	4094	1	4086	4085	8936	4801	8896	4095	3856	229	239
seq2_34-seq2_86	4094	1	4090	4089	10431	5197	9311	4114	3857	232	257
seq2_34-seq2_39	4094	666	4088	3422	4738	41	3464	3423	3237	185	186
seq2_34-seq2_95	4094	20	3040	3020	9086	6086	9081	2995	2818	202	177
seq2_34-seq2_97	4094	15	643	628	5648	5012	5616	604	586	42	18
seq2_35-seq2_64	3664	5	3647	3642	8033	2701	6405	3704	3467	175	237
seq2_35-seq2_81	3664	1	3652	3651	14912	2809	6520	3711	3474	177	237
seq2_35-seq2_96	3664	1	3659	3658	15683	10899	14608	3709	3459	199	250
seq2_35-seq2_88	3664	14	2181	2167	14987	12794	14982	2188	2039	128	149
seq2_35-seq2_66	3664	1623	3659	2036	2741	1	2029	2028	1915	121	113
seq2_35-seq2_94	3664	1	1289	1288	3148	1847	3138	1291	1215	73	76
seq2_35-seq2_52	3664	234	1596	1362	1387	5	1367	1362	1280	82	82
seq2_36-seq2_69	1621	20	1613	1593	6916	887	2479	1592	1509	84	83
seq2_36-seq2_41	1621	15	1613	1598	7056	149	1751	1602	1506	92	96
seq2_36-seq2_87	1621	15	1613	1598	7001	1773	3363	1590	1495	103	95
seq2_36-seq2_82	1621	547	1594	1047	14285	1	1058	1057	979	68	78
seq2_37-seq2_88	2247	1	2240	2239	14987	1025	3296	2271	2136	103	135
seq2_37-seq2_60	2247	1	2240	2239	6844	920	3159	2239	2112	127	127
seq2_37-seq2_51	2247	1	2240	2239	13207	5910	8119	2209	2091	148	118
seq2_37-seq2_84	2247	1	2238	2237	18963	9433	11668	2235	2105	132	130
seq2_37-seq2_70	2247	1	2231	2230	8941	5665	7868	2203	2079	151	124
seq2_37-seq2_73	2247	1	1895	1894	10154	8241	10138	1897	1780	114	117
seq2_37-seq2_96	2247	840	2240	1400	15683	3	1428	1425	1332	68	93
seq2_37-seq2_4	2247	262	924	662	696	3	656	653	632	30	21
seq2_37-seq2_78	2247	610	1392	782	804	1	787	786	744	38	42
seq2_37-seq2_44	2247	1	755	754	7634	6898	7625	727	701	53	26
seq2_37-seq2_38	2247	1706	2240	534	4108	2	513	511	497	37	14
seq2_38-seq2_60	4108	4	4099	4095	6844	2626	6768	4142	3908	187	234
seq2_38-seq2_88	4108	2	4099	4097	14987	2761	6873	4112	3887	210	225
seq2_38-seq2_51	4108	2	4099	4097	13207	7606	11690	4084	3861	236	223
seq2_38-seq2_84	4108	2	4099	4097	18963	11135	15306	4171	3920	177	251
seq2_38-seq2_96	4108	2	4099	4097	15683	905	5014	4109	3873	224	236
seq2_38-seq2_70	4108	2	1558	1556	8941	7369	8935	1566	1479	77	87
seq2_38-seq2_49	4108	3048	4084	1036	4590	27	1062	1035	967	69	68
seq2_39-seq2_86	4738	3	4580	4577	10431	5832	10425	4593	4326	251	267
seq2_39-seq2_85	4738	0	4015	4015	4882	861	4870	4009	3793	222	216
seq2_39-seq2_61	4738	0	3494	3494	8936	5440	8931	3491	3289	205	202
seq2_39-seq2_95	4738	0	2392	2392	9086	6709	9081	2372	2230	162	142
seq2_39-seq2_87	4738	4142	4732	590	7001	1	572	571	540	50	31
seq2_40-seq2_80	4058	4	4053	4049	15849	8543	12637	4094	3851	198	243
seq2_40-seq2_56	4058	0	4053	4053	13419	5886	9942	4056	3797	256	259
seq2_40-seq2_76	4058	1318	4053	2735	9632	2	2764	2762	2579	156	183
seq2_40-seq2_48	4058	0	1791	1791	2797	1001	2792	1791	1695	96	96
seq2_40-seq2_43	4058	4	1946	1942	6386	4428	6378	1950	1828	114	122
seq2_40-seq2_46	4058	3163	4053	890	1541	0	884	884	842	48	42
seq2_41-seq2_82	7056	679	7049	6370	14285	1	6433	6432	6037	333	395
seq2_41-seq2_69	7056	8	6123	6115	6916	737	6910	6173	5790	325	383
seq2_41-seq2_87	7056	3	5312	5309	7001	1623	6999	5376	5028	281	348
seq2_41-seq2_98	7056	1979	3765	1786	1815	1	1800	1799	1693	93	106
seq2_41-seq2_90	7056	6440	7049	609	1750	7	603	596	572	37	24
seq2_42-seq2_84	2135	21	2127	2106	18963	767	2914	2147	2014	92	133
seq2_42-seq2_57	2135	261	2127	1866	4856	0	1858	1858	1743	123	115
seq2_42-seq2_73	2135	445	2127	1682	10154	1	1713	1712	1593	89	119
seq2_42-seq2_44	2135	1779	2125	346	7634	0	360	360	338	8	22
seq2_43-seq2_80	6386	4	6378	6374	15849	4097	10497	6400	6062	312	338
seq2_43-seq2_56	6386	5	6377	6372	13419	1503	7811	6308	5996	376	312
seq2_43-seq2_71	6386	17	3929	3912	11472	7560	11467	3907	3724	188	183
seq2_43-seq2_72	6386	14	3153	3139	15592	12448	15585	3137	2989	150	148
seq2_43-seq2_48	6386	3437	6223	2786	2797	20	2792	2772	2627	159	145
seq2_43-seq2_76	6386	5735	6378	643	9632	1	623	622	598	45	24
seq2_44-seq2_73	7634	0	7626	7626	10154	1343	8990	7647	7229	397	418
seq2_44-seq2_84	7634	0	7625	7625	18963	2553	10168	7615	7215	410	400
seq2_44-seq2_51	7634	983	7625	6642	13207	1	6657	6656	6310	332	346
seq2_44-seq2_70	7634	1178	7626	6448	8941	1	6399	6398	6062	386	336
seq2_44-seq2_63	7634	313	5764	5451	5422	3	5417	5414	5130	321	284
seq2_44-seq2_57	7634	31	3359	3328	4856	1533	4849	3316	3128	200	188
seq2_44-seq2_79	7634	3122	4742	1620	1632	14	1625	1611	1536	84	75
seq2_44-seq2_88	7634	5867	7607	1740	14987	1	1758	1757	1641	99	116
seq2_44-seq2_9	7634	4285	5808	1523	1535	12	1530	1518	1441	82	77
seq2_44-seq2_60	7634	5978	7617	1639	6844	0	1659	1659	1534	105	125
seq2_45-seq2_47	4201	11	4192	4181	8392	4033	8240	4207	3971	210	236
seq2_45-seq2_72	4201	8	4189	4181	15592	216	4382	4166	3933	248	233
seq2_45-seq2_75	4201	1	3540	3539	5195	1688	5184	3496	3322	217	174
seq2_45-seq2_83	4201	1505	4194	2689	8551	11	2681	2670	2532	157	138
seq2_45-seq2_81	4201	54	2713	2659	14912	12287	14908	2621	2482	177	139
seq2_45-seq2_53	4201	3258	4189	931	3945	9	962	953	881	50	72
seq2_45-seq2_54	4201	3434	4186	752	4325	1	786	785	724	28	61
seq2_46-seq2_76	1541	0	1531	1531	9632	1854	3403	1549	1461	70	88
