KEY 	 READ1_LENGTH 	 READ1_START 	 READ1_END 	 READ1_OVL_LEN 	 READ2_LENGTH 	 READ2_START 	 READ2_END 	 READ2_OVL_LEN 	 MATCHES 	 INSERTIONS 	 DELETIONS 
seq6_4-seq6_89	1356	0	1352	1352	1956	110	1450	1340	1267	85	73
seq6_4-seq6_94	1356	0	1352	1352	15066	7687	9027	1340	1261	91	79
seq6_4-seq6_68	1356	0	809	809	1264	442	1247	805	762	47	43
seq6_5-seq6_93	1678	10	1677	1667	22313	9015	10644	1629	1548	119	81
seq6_5-seq6_74	1678	10	1678	1668	9347	525	2188	1663	1573	95	90
seq6_5-seq6_54	1678	10	1678	1668	7540	2071	3718	1647	1551	117	96
seq6_5-seq6_56	1678	10	1672	1662	12243	8395	10080	1685	1570	92	115
seq6_5-seq6_99	1678	10	1678	1668	19673	8758	10420	1662	1551	117	111
seq6_5-seq6_91	1678	16	1046	1030	16784	15758	16779	1021	960	70	61
seq6_5-seq6_77	1678	10	820	810	3896	3038	3850	812	760	50	52
seq6_6-seq6_99	2752	8	2742	2734	19673	10728	13450	2722	2576	158	146
seq6_6-seq6_93	2752	1	2740	2739	22313	10951	13666	2715	2584	155	131
seq6_6-seq6_74	2752	11	2742	2731	9347	2497	5225	2728	2588	143	140
seq6_6-seq6_97	2752	634	2694	2060	21392	0	2036	2036	1945	115	91
seq6_6-seq6_7	2752	2141	2694	553	1868	5	559	554	527	26	27
seq6_7-seq6_97	1868	4	1862	1858	21392	1497	3362	1865	1759	99	106
seq6_7-seq6_93	1868	1	1862	1861	22313	13066	14925	1859	1753	108	106
seq6_7-seq6_99	1868	4	1856	1852	19673	12857	14700	1843	1732	120	111
seq6_7-seq6_74	1868	5	1160	1155	9347	4618	5766	1148	1094	61	54
seq6_8-seq6_97	3588	92	3574	3482	21392	13610	17152	3542	3329	153	213
seq6_8-seq6_82	3588	20	3574	3554	9175	381	3943	3562	3343	211	219
seq6_8-seq6_98	3588	28	1119	1091	7449	6346	7441	1095	1035	56	60
seq6_9-seq6_97	1714	1	1695	1694	21392	19485	21172	1687	1595	99	92
seq6_10-seq6_140	1319	0	1291	1291	25000	13199	14538	1339	1244	47	95
seq6_10-seq6_177	1319	5	1312	1307	19044	9424	10755	1331	1250	57	81
seq6_10-seq6_54	1319	0	1312	1312	7540	62	1413	1351	1252	60	99
seq6_10-seq6_194	1319	0	1312	1312	29362	9364	10719	1355	1253	59	102
seq6_10-seq6_165	1319	0	1232	1232	3924	2649	3918	1269	1176	56	93
seq6_10-seq6_123	1319	2	1302	1300	17760	11735	13076	1341	1239	61	102
seq6_10-seq6_107	1319	0	1285	1285	13053	8878	10160	1282	1203	82	79
seq6_10-seq6_163	1319	14	1302	1288	2633	785	2095	1310	1220	68	90
seq6_10-seq6_99	1319	0	1312	1312	19673	6730	8071	1341	1255	57	86
seq6_10-seq6_77	1319	0	1302	1302	3896	1027	2346	1319	1229	73	90
seq6_10-seq6_88	1319	0	1312	1312	5563	3659	4981	1322	1238	74	84
seq6_10-seq6_91	1319	5	1313	1308	16784	13746	15072	1326	1236	72	90
seq6_10-seq6_56	1319	0	1312	1312	12243	6377	7715	1338	1237	75	101
seq6_10-seq6_184	1319	0	1312	1312	14853	12084	13407	1323	1239	73	84
seq6_10-seq6_190	1319	0	1283	1283	29461	18129	19413	1284	1193	90	91
seq6_10-seq6_128	1319	0	1031	1031	21392	18881	19933	1052	975	56	77
seq6_10-seq6_45	1319	551	1312	761	972	2	776	774	730	31	44
seq6_10-seq6_182	1319	469	1312	843	26521	0	875	875	806	37	69
seq6_10-seq6_51	1319	7	734	727	2152	1386	2144	758	696	31	62
seq6_10-seq6_52	1319	662	1312	650	1729	27	665	638	607	43	31
seq6_10-seq6_101	1319	0	504	504	4861	4318	4842	524	489	15	35
seq6_10-seq6_93	1319	2	1287	1285	22313	7370	8326	956	903	382	53
seq6_11-seq6_166	2446	1	2430	2429	4369	1379	3816	2437	2309	120	128
seq6_11-seq6_124	2446	1	2436	2435	12428	4361	6799	2438	2303	132	135
seq6_11-seq6_183	2446	10	2434	2424	22169	4747	7196	2449	2311	113	138
seq6_11-seq6_21	2446	32	2436	2404	4976	0	2453	2453	2309	95	144
seq6_11-seq6_188	2446	16	2436	2420	14996	12276	14722	2446	2301	119	145
seq6_11-seq6_129	2446	138	2430	2292	8842	1	2312	2311	2189	103	122
seq6_11-seq6_127	2446	1	2433	2432	7067	2106	4560	2454	2314	118	140
seq6_11-seq6_114	2446	1	2436	2435	28280	9112	11558	2446	2309	126	137
seq6_11-seq6_176	2446	1	2436	2435	6328	2566	5002	2436	2298	137	138
seq6_11-seq6_58	2446	1	2436	2435	11414	1050	3475	2425	2287	148	138
seq6_11-seq6_153	2446	1	2426	2425	9266	3621	6021	2400	2260	165	140
seq6_11-seq6_178	2446	11	1357	1346	8912	7575	8902	1327	1259	87	68
seq6_11-seq6_160	2446	1	1013	1012	18319	17300	18309	1009	964	48	45
seq6_11-seq6_47	2446	1	1023	1022	2893	1541	2549	1008	963	59	45
seq6_11-seq6_85	2446	415	1272	857	874	9	867	858	818	39	40
seq6_11-seq6_159	2446	1912	2436	524	1467	0	539	539	501	23	38
seq6_11-seq6_39	2446	1860	2436	576	12006	0	552	552	521	55	31
seq6_11-seq6_142	2446	2000	2436	436	1074	4	435	431	413	23	18
seq6_11-seq6_86	2446	2000	2436	436	1567	24	466	442	416	20	26
seq6_12-seq6_185	2052	1	2024	2023	11286	8394	10455	2061	1932	91	129
seq6_12-seq6_60	2052	1	2045	2044	6034	3427	5495	2068	1943	101	125
seq6_12-seq6_61	2052	1	2025	2024	9093	4371	6426	2055	1931	93	124
seq6_12-seq6_145	2052	1	2045	2044	24233	13876	15947	2071	1952	92	119
seq6_12-seq6_140	2052	1	2045	2044	25000	2261	4306	2045	1932	112	113
seq6_12-seq6_193	2052	1	2045	2044	25109	20706	22776	2070	1938	106	132
seq6_12-seq6_62	2052	104	2045	1941	6915	5	1965	1960	1849	92	111
seq6_12-seq6_55	2052	35	2023	1988	3863	1	2016	2015	1908	80	107
seq6_12-seq6_151	2052	1	2031	2030	28914	21467	23520	2053	1914	116	139
seq6_12-seq6_123	2052	1	2045	2044	17760	849	2898	2049	1926	118	123
seq6_12-seq6_75	2052	1	2024	2023	8020	3220	5253	2033	1893	130	140
seq6_12-seq6_192	2052	1	2045	2044	20516	17373	19436	2063	1934	110	129
seq6_12-seq6_80	2052	3	2045	2042	13347	7222	9273	2051	1919	123	132
seq6_12-seq6_190	2052	1	2024	2023	29461	7249	9277	2028	1899	124	129
seq6_12-seq6_128	2052	1	2045	2044	21392	8062	10081	2019	1910	134	109
seq6_12-seq6_91	2052	1	2045	2044	16784	2822	4890	2068	1931	113	137
seq6_12-seq6_184	2052	5	2045	2040	14853	1194	3251	2057	1914	126	143
seq6_12-seq6_87	2052	1	670	669	4111	3418	4102	684	646	23	38
seq6_12-seq6_177	2052	1490	2045	555	19044	17	584	567	534	21	33
seq6_12-seq6_194	2052	1566	2043	477	29362	9	508	499	463	14	36
seq6_13-seq6_180	812	3	805	802	8844	6541	7378	837	775	27	62
seq6_13-seq6_69	812	3	804	801	10760	1653	2511	858	776	25	82
seq6_13-seq6_42	812	3	805	802	9777	2381	3225	844	773	29	71
seq6_13-seq6_158	812	3	805	802	4441	2013	2843	830	767	35	63
seq6_13-seq6_186	812	3	804	801	15534	3716	4554	838	764	37	74
seq6_13-seq6_36	812	3	500	497	7238	6709	7231	522	481	16	41
seq6_14-seq6_71	2920	0	2431	2431	10090	3388	5856	2468	2308	123	160
seq6_14-seq6_152	2920	0	2484	2484	5857	444	2945	2501	2350	134	151
seq6_14-seq6_193	2920	0	2488	2488	25109	3873	6396	2523	2353	135	170
seq6_14-seq6_151	2920	0	2484	2484	28914	4642	7123	2481	2324	160	157
seq6_14-seq6_149	2920	0	2484	2484	5642	981	3472	2491	2328	156	163
seq6_14-seq6_192	2920	8	2483	2475	20516	536	3018	2482	2326	149	156
seq6_14-seq6_154	2920	0	2139	2139	12862	10653	12831	2178	2030	109	148
seq6_14-seq6_183	2920	0	1914	1914	22169	20253	22161	1908	1811	103	97
seq6_14-seq6_22	2920	0	1970	1970	2753	770	2737	1967	1862	108	105
seq6_14-seq6_79	2920	1016	2484	1468	3379	2	1516	1514	1399	69	115
seq6_14-seq6_150	2920	0	1188	1188	2261	1015	2233	1218	1138	50	80
seq6_14-seq6_40	2920	2034	2488	454	5137	116	610	494	441	13	53
seq6_15-seq6_160	4548	1	4543	4542	18319	4599	9199	4600	4351	191	249
seq6_15-seq6_186	4548	1	4534	4533	15534	10420	15000	4580	4314	219	266
seq6_15-seq6_94	4548	6	4535	4529	15066	2663	7210	4547	4296	233	251
seq6_15-seq6_191	4548	1	4535	4534	14865	3115	7673	4558	4289	245	269
seq6_15-seq6_67	4548	1	4543	4542	5757	835	5354	4519	4284	258	235
seq6_15-seq6_57	4548	1	4533	4532	13169	5099	9670	4571	4289	243	282
seq6_15-seq6_38	4548	373	4534	4161	8622	2	4171	4169	3941	220	228
seq6_15-seq6_162	4548	383	4535	4152	7046	2776	6895	4119	3893	259	226
seq6_15-seq6_188	4548	985	4535	3550	14996	3	3573	3570	3366	184	204
seq6_15-seq6_69	4548	1	2383	2382	10760	8383	10752	2369	2239	143	130
seq6_15-seq6_84	4548	12	1835	1823	2497	668	2492	1824	1723	100	101
seq6_15-seq6_42	4548	1	726	725	9777	9048	9770	722	691	34	31
seq6_16-seq6_160	3847	0	3797	3797	18319	10723	14556	3833	3629	168	204
seq6_16-seq6_191	3847	2	3839	3837	14865	9845	13691	3846	3631	206	215
seq6_16-seq6_164	3847	0	3839	3839	5854	570	4437	3867	3659	180	208
seq6_16-seq6_178	3847	0	3839	3839	8912	994	4872	3878	3639	200	239
seq6_16-seq6_94	3847	10	3839	3829	15066	9365	13202	3837	3632	197	205
seq6_16-seq6_188	3847	4	3839	3835	14996	5713	9568	3855	3623	212	232
seq6_16-seq6_171	3847	524	3802	3278	4577	0	3267	3267	3094	184	173
seq6_16-seq6_168	3847	12	2898	2886	3051	111	3032	2921	2749	137	172
seq6_16-seq6_43	3847	749	3839	3090	4215	2	3087	3085	2920	170	165
seq6_16-seq6_38	3847	0	2313	2313	8622	6315	8614	2299	2167	146	132
seq6_16-seq6_161	3847	0	2181	2181	2844	673	2838	2165	2062	119	103
seq6_16-seq6_20	3847	0	2210	2210	2521	285	2514	2229	2096	114	133
seq6_16-seq6_183	3847	1814	3839	2025	22169	1	2037	2036	1929	96	107
seq6_16-seq6_95	3847	1903	3839	1936	2144	2	1937	1935	1832	104	103
seq6_16-seq6_57	3847	0	1319	1319	13169	11831	13163	1332	1260	59	72
seq6_17-seq6_91	3259	5	3254	3249	16784	4698	7954	3256	3075	174	181
seq6_17-seq6_184	3259	20	3248	3228	14853	3075	6314	3239	3053	175	186
seq6_17-seq6_177	3259	0	3254	3254	19044	389	3597	3208	3048	206	160
seq6_17-seq6_194	3259	1	3243	3242	29362	307	3548	3241	3064	178	177
seq6_17-seq6_80	3259	1	3254	3253	13347	9070	12293	3223	3052	201	171
seq6_17-seq6_62	3259	14	3254	3240	6915	1794	5012	3218	3031	209	187
seq6_17-seq6_190	3259	1	3248	3247	29461	9102	12335	3233	3048	199	185
seq6_17-seq6_75	3259	1	2946	2945	8020	5084	8015	2931	2768	177	163
seq6_17-seq6_61	3259	14	2842	2828	9093	6257	9082	2825	2669	159	156
seq6_17-seq6_193	3259	2	2506	2504	25109	22575	25103	2528	2388	116	140
seq6_17-seq6_55	3259	1	1986	1985	3863	1846	3856	2010	1885	100	125
seq6_17-seq6_93	3259	1673	3244	1571	22313	1	1560	1559	1479	92	80
seq6_17-seq6_192	3259	1	1247	1246	20516	19240	20510	1270	1189	57	81
seq6_17-seq6_185	3259	1	993	992	11286	10275	11279	1004	951	41	53
seq6_17-seq6_99	3259	2326	3254	928	19673	0	932	932	869	59	63
seq6_17-seq6_60	3259	1	724	723	6034	5298	6018	720	692	31	28
seq6_17-seq6_56	3259	2696	3248	552	12243	1	560	559	519	33	40
seq6_17-seq6_46	3259	2665	3254	589	5468	4	589	585	553	36	32
seq6_18-seq6_193	2157	2	2152	2150	25109	10464	12623	2159	2046	104	113
seq6_18-seq6_70	2157	1	2152	2151	8248	3825	5990	2165	2035	116	130
seq6_18-seq6_192	2157	1	2154	2153	20516	7138	9295	2157	2019	134	138
seq6_18-seq6_50	2157	314	2152	1838	9280	0	1856	1856	1753	85	103
seq6_18-seq6_48	2157	633	2152	1519	8333	0	1524	1524	1435	84	89
seq6_18-seq6_83	2157	1150	2152	1002	5407	0	1020	1020	954	48	66
seq6_18-seq6_181	2157	1482	2152	670	7887	19	680	661	625	45	36
seq6_18-seq6_40	2157	1	452	451	5137	4688	5131	443	421	30	22
seq6_19-seq6_191	2138	3	2130	2127	14865	7673	9840	2167	2024	103	143
seq6_19-seq6_38	2138	1	2130	2129	8622	4168	6313	2145	2018	111	127
seq6_19-seq6_94	2138	3	2130	2127	15066	7210	9354	2144	2009	118	135
seq6_19-seq6_57	2138	3	2130	2127	13169	9667	11829	2162	2019	108	143
seq6_19-seq6_89	2138	371	2100	1729	1956	5	1738	1733	1638	91	95
seq6_19-seq6_4	2138	467	1790	1323	1356	0	1333	1333	1243	80	90
seq6_19-seq6_68	2138	28	1264	1236	1264	10	1249	1239	1158	78	81
seq6_19-seq6_67	2138	3	408	405	5757	5345	5749	404	380	25	24
seq6_20-seq6_38	2521	0	2510	2510	8622	6042	8522	2480	2356	154	124
seq6_20-seq6_94	2521	0	2514	2514	15066	9076	11557	2481	2359	155	122
seq6_20-seq6_57	2521	0	1607	1607	13169	11559	13131	1572	1506	101	66
seq6_20-seq6_43	2521	1052	2474	1422	4215	0	1408	1408	1330	92	78
seq6_20-seq6_89	2521	3	477	474	1956	1500	1952	452	439	35	13
seq6_21-seq6_58	4976	36	4967	4931	11414	1114	6008	4894	4649	282	245
seq6_21-seq6_39	4976	1849	4971	3122	12006	0	3103	3103	2932	190	171
seq6_21-seq6_53	4976	2799	4971	2172	6320	18	2181	2163	2052	120	111
seq6_21-seq6_63	4976	2935	4968	2033	9710	0	2019	2019	1912	121	107
seq6_21-seq6_86	4976	1989	3552	1563	1567	19	1553	1534	1462	101	72
seq6_21-seq6_47	4976	0	974	974	2893	1570	2535	965	915	59	50
seq6_21-seq6_85	4976	375	1248	873	874	4	868	864	824	49	40
seq6_21-seq6_96	4976	4140	4968	828	6471	1	822	821	778	50	43
seq6_22-seq6_71	2753	1	2747	2746	10090	2608	5361	2753	2596	150	157
seq6_22-seq6_79	2753	1804	2733	929	3379	8	959	951	897	32	54
seq6_23-seq6_48	2382	7	2376	2369	8333	3610	6003	2393	2252	117	141
seq6_23-seq6_80	2382	14	2376	2362	13347	1125	3546	2421	2253	109	168
seq6_23-seq6_50	2382	2	2376	2374	9280	3944	6341	2397	2249	125	148
seq6_23-seq6_83	2382	2	2294	2292	5407	3083	5401	2318	2163	129	155
seq6_23-seq6_25	2382	168	2376	2208	3616	1	2237	2236	2087	121	149
seq6_23-seq6_72	2382	411	2249	1838	1899	29	1893	1864	1741	97	123
seq6_23-seq6_73	2382	308	1432	1124	1144	1	1119	1118	1053	71	65
seq6_23-seq6_61	2382	1633	2376	743	9093	1	768	767	711	32	56
seq6_24-seq6_40	4385	0	4271	4271	5137	494	4792	4298	4056	215	242
seq6_24-seq6_71	4385	26	4238	4212	10090	5838	10077	4239	3983	229	256
seq6_24-seq6_70	4385	376	4352	3976	8248	5	4019	4014	3780	196	234
seq6_24-seq6_79	4385	0	1938	1938	3379	1405	3369	1964	1848	90	116
seq6_25-seq6_48	3616	1	3608	3607	8333	3772	7366	3594	3431	176	163
seq6_25-seq6_80	3616	1	3608	3607	13347	1284	4940	3656	3430	177	226
seq6_25-seq6_50	3616	4	3608	3604	9280	4118	7689	3571	3376	228	195
seq6_25-seq6_61	3616	1484	3608	2124	9093	1	2125	2124	2012	112	112
seq6_25-seq6_83	3616	1	2144	2143	5407	3250	5389	2139	2010	133	129
seq6_25-seq6_72	3616	216	2113	1897	1899	0	1893	1893	1794	103	99
seq6_25-seq6_60	3616	2497	3607	1110	6034	5	1120	1115	1064	46	51
seq6_25-seq6_73	3616	138	1289	1151	1144	1	1136	1135	1082	69	53
seq6_25-seq6_87	3616	2433	3608	1175	4111	1	1151	1150	1092	83	58
seq6_25-seq6_75	3616	2634	3601	967	8020	0	966	966	915	52	51
seq6_25-seq6_91	3616	3075	3608	533	16784	0	532	532	507	26	25
seq6_26-seq6_98	5526	2	5519	5517	7449	878	6405	5527	5194	323	333
seq6_26-seq6_97	5526	2	5488	5486	21392	8107	13581	5474	5160	326	314
seq6_26-seq6_34	5526	2	5518	5516	8907	2547	8076	5529	5193	323	336
seq6_26-seq6_81	5526	2	5137	5135	5957	829	5949	5120	4844	291	276
seq6_26-seq6_49	5526	2	4778	4776	6361	1594	6346	4752	4498	278	254
seq6_26-seq6_28	5526	2474	5519	3045	3752	0	3080	3080	2893	152	187
seq6_26-seq6_93	5526	2	2654	2652	22313	19644	22300	2656	2503	149	153
seq6_26-seq6_27	5526	2904	5513	2609	7757	1	2609	2608	2454	155	154
seq6_26-seq6_82	5526	5072	5519	447	9175	4	452	448	420	27	28
seq6_26-seq6_99	5526	2	228	226	19673	19443	19665	222	216	10	6
seq6_27-seq6_97	7757	14	7741	7727	21392	11009	18707	7698	7306	421	392
seq6_27-seq6_82	7757	2177	7750	5573	9175	4	5531	5527	5231	342	296
seq6_27-seq6_98	7757	7	3656	3649	7449	3793	7441	3648	3451	198	197
seq6_27-seq6_8	7757	2530	6131	3601	3588	3	3574	3571	3391	210	180
seq6_27-seq6_28	7757	7	3303	3296	3752	432	3746	3314	3117	179	197
seq6_27-seq6_34	7757	20	3444	3424	8907	5481	8883	3402	3201	223	201
seq6_27-seq6_32	7757	4883	7741	2858	6344	0	2814	2814	2672	186	142
seq6_27-seq6_81	7757	7	2245	2238	5957	3713	5949	2236	2124	114	112
seq6_27-seq6_49	7757	1	1867	1866	6361	4482	6347	1865	1759	107	106
seq6_27-seq6_66	7757	7244	7735	491	5994	1	489	488	460	31	28
seq6_28-seq6_97	3752	0	3746	3746	21392	10564	14286	3722	3529	217	193
seq6_28-seq6_98	3752	2	3741	3739	7449	3357	7083	3726	3522	217	204
seq6_28-seq6_34	3752	0	3746	3746	8907	5036	8742	3706	3513	233	193
seq6_28-seq6_81	3752	3	2699	2696	5957	3281	5949	2668	2536	160	132
seq6_28-seq6_49	3752	0	2322	2322	6361	4052	6350	2298	2175	147	123
seq6_28-seq6_82	3752	2634	3746	1112	9175	6	1115	1109	1024	88	85
seq6_28-seq6_8	3752	2993	3744	751	3588	3	750	747	702	49	45
seq6_29-seq6_39	855	1	852	851	12006	8733	9576	843	799	52	44
seq6_29-seq6_63	855	1	852	851	9710	7681	8530	849	801	50	48
seq6_29-seq6_30	855	1	852	851	2038	100	949	849	801	50	48
seq6_29-seq6_92	855	1	427	426	2315	1867	2292	425	402	24	23
seq6_30-seq6_63	2038	14	2032	2018	9710	7596	9624	2028	1909	109	119
seq6_30-seq6_39	2038	0	2032	2032	12006	8638	10662	2024	1905	127	119
seq6_30-seq6_71	2038	1554	2032	478	10090	3	493	490	455	23	35
seq6_30-seq6_92	2038	0	531	531	2315	1770	2292	522	495	36	27
seq6_30-seq6_64	2038	1806	2032	226	2384	2	245	243	219	7	24
seq6_31-seq6_88	1794	3	1779	1776	5563	451	2227	1776	1673	103	103
seq6_31-seq6_56	1794	2	1782	1780	12243	3167	4973	1806	1696	84	110
seq6_31-seq6_93	1794	3	1783	1780	22313	4165	5963	1798	1679	101	119
seq6_31-seq6_91	1794	3	1783	1780	16784	10543	12324	1781	1671	109	110
seq6_31-seq6_46	1794	52	1783	1731	5468	3252	4974	1722	1611	120	111
seq6_31-seq6_99	1794	3	1782	1779	19673	3548	5313	1765	1665	114	100
seq6_31-seq6_90	1794	3	1086	1083	2356	1263	2343	1080	1018	65	62
seq6_31-seq6_41	1794	3	795	792	1351	539	1345	806	753	39	53
seq6_31-seq6_65	1794	1008	1673	665	702	0	671	671	633	32	38
seq6_32-seq6_82	6344	9	6329	6320	9175	2700	9036	6336	5959	361	377
seq6_32-seq6_97	6344	1	5469	5468	21392	15887	21385	5498	5168	300	330
seq6_32-seq6_66	6344	2329	6333	4004	5994	1	4059	4058	3815	189	243
seq6_32-seq6_36	6344	3445	6333	2888	7238	1	2870	2869	2708	180	161
seq6_32-seq6_9	6344	3578	5258	1680	1714	1	1695	1694	1595	85	99
seq6_32-seq6_8	6344	0	1236	1236	3588	2334	3572	1238	1160	76	78
seq6_33-seq6_97	4026	15	4017	4002	21392	3741	7738	3997	3765	237	232
seq6_33-seq6_93	4026	15	4017	4002	22313	15308	19275	3967	3741	261	226
seq6_33-seq6_99	4026	15	4012	3997	19673	15082	19053	3971	3745	252	226
seq6_33-seq6_37	4026	15	3658	3643	3910	241	3905	3664	3463	180	201
seq6_33-seq6_35	4026	15	3303	3288	9888	6543	9870	3327	3109	179	218
seq6_33-seq6_74	4026	20	2661	2641	9347	6712	9343	2631	2468	173	163
seq6_33-seq6_34	4026	1845	4012	2167	8907	0	2157	2157	2043	124	114
seq6_33-seq6_49	4026	2772	4017	1245	6361	3	1232	1229	1164	81	65
seq6_33-seq6_98	4026	3545	4017	472	7449	14	495	481	455	17	26
seq6_33-seq6_81	4026	3572	4012	440	5957	15	456	441	424	16	17
seq6_34-seq6_97	8907	0	8896	8896	21392	5581	14450	8869	8344	552	525
seq6_34-seq6_98	8907	1695	8896	7201	7449	14	7247	7233	6807	394	426
seq6_34-seq6_81	8907	1721	7701	5980	5957	15	5949	5934	5620	360	314
seq6_34-seq6_49	8907	936	7278	6342	6361	4	6290	6286	5906	436	380
seq6_34-seq6_93	8907	0	5211	5211	22313	17110	22300	5190	4888	323	302
seq6_34-seq6_99	8907	0	2774	2774	19673	16890	19665	2775	2617	157	158
seq6_34-seq6_37	8907	0	1793	1793	3910	2074	3885	1811	1697	96	114
seq6_34-seq6_35	8907	0	1466	1466	9888	8405	9869	1464	1377	89	87
seq6_34-seq6_82	8907	7638	8891	1253	9175	5	1264	1259	1173	80	86
seq6_34-seq6_8	8907	8054	8896	842	3588	63	918	855	801	41	54
seq6_34-seq6_74	8907	56	830	774	9347	8568	9343	775	720	54	55
seq6_35-seq6_99	9888	8	9869	9861	19673	8506	18357	9851	9253	608	598
seq6_35-seq6_93	9888	0	9869	9869	22313	8748	18568	9820	9260	609	560
seq6_35-seq6_74	9888	8	9239	9231	9347	257	9332	9075	8526	705	549
seq6_35-seq6_97	9888	2832	9869	7037	21392	0	7035	7035	6658	379	377
seq6_35-seq6_54	9888	8	5714	5706	7540	1827	7532	5705	5344	362	361
seq6_35-seq6_37	9888	6319	9866	3547	3910	15	3534	3519	3341	206	178
seq6_35-seq6_56	9888	8	4030	4022	12243	8134	12236	4102	3817	205	285
seq6_35-seq6_44	9888	2550	5491	2941	2967	27	2960	2933	2773	168	160
seq6_35-seq6_6	9888	2210	4860	2650	2752	4	2694	2690	2521	129	169
seq6_35-seq6_7	9888	4318	6176	1858	1868	1	1862	1861	1759	99	102
seq6_35-seq6_5	9888	266	1906	1640	1678	10	1677	1667	1551	89	116
seq6_35-seq6_91	9888	8	1287	1279	16784	15499	16769	1270	1202	77	68
seq6_35-seq6_77	9888	8	1121	1113	3896	2768	3890	1122	1056	57	66
seq6_35-seq6_52	9888	8	668	660	1729	1061	1709	648	613	47	35
seq6_35-seq6_49	9888	9353	9866	513	6361	3	522	519	488	25	31
seq6_36-seq6_66	7238	1	4788	4787	5994	1141	5981	4840	4561	226	279
seq6_36-seq6_42	7238	4345	7231	2886	9777	1	2892	2891	2744	142	147
seq6_36-seq6_82	7238	1	2996	2995	9175	6139	9162	3023	2848	147	175
seq6_36-seq6_69	7238	5061	7230	2169	10760	2	2181	2179	2078	91	101
seq6_36-seq6_97	7238	1	2021	2020	21392	19349	21378	2029	1909	111	120
seq6_36-seq6_9	7238	134	1820	1686	1714	1	1700	1699	1599	87	100
seq6_36-seq6_59	7238	5901	6719	818	831	3	824	821	778	40	43
seq6_37-seq6_97	3910	19	3902	3883	21392	3507	7399	3892	3676	207	216
seq6_37-seq6_93	3910	15	3905	3890	22313	15069	18930	3861	3651	239	210
seq6_37-seq6_99	3910	47	3885	3838	19673	14871	18700	3829	3598	240	231
seq6_37-seq6_74	3910	19	2889	2870	9347	6474	9343	2869	2678	192	191
seq6_37-seq6_49	3910	3002	3885	883	6361	3	864	861	831	52	30
seq6_38-seq6_94	8622	5	8614	8609	15066	3040	11661	8621	8127	482	494
seq6_38-seq6_57	8622	2	7660	7658	13169	5468	13163	7695	7241	417	454
seq6_38-seq6_67	8622	16	4579	4563	5757	1218	5744	4526	4294	269	232
seq6_38-seq6_69	8622	60	1995	1935	10760	8807	10752	1945	1826	109	119
seq6_38-seq6_89	8622	4547	6501	1954	1956	5	1951	1946	1832	122	114
seq6_38-seq6_84	8622	2	1454	1452	2497	1023	2491	1468	1367	85	101
seq6_38-seq6_43	8622	7083	8579	1496	4215	12	1508	1496	1412	84	84
seq6_38-seq6_4	8622	4638	5996	1358	1356	0	1352	1352	1264	94	88
seq6_38-seq6_68	8622	4198	5454	1256	1264	10	1259	1249	1174	82	75
seq6_38-seq6_95	8622	8217	8614	397	2144	2	405	403	372	25	31
seq6_38-seq6_42	8622	2	341	339	9777	9422	9770	348	322	17	26
seq6_39-seq6_63	12006	1042	10743	9701	9710	0	9700	9700	9173	528	527
seq6_39-seq6_58	12006	0	8415	8415	11414	2905	11392	8487	7982	433	505
