KEY 	 READ1_LENGTH 	 READ1_START 	 READ1_END 	 READ1_OVL_LEN 	 READ2_LENGTH 	 READ2_START 	 READ2_END 	 READ2_OVL_LEN 	 MATCHES 	 INSERTIONS 	 DELETIONS 
seq9_10-seq9_142	3041	0	3032	3032	33325	3432	6519	3087	2902	130	185
seq9_10-seq9_149	3041	0	3032	3032	26688	2965	6037	3072	2895	137	177
seq9_10-seq9_41	3041	22	3032	3010	5502	2335	5336	3001	2841	169	160
seq9_10-seq9_138	3041	22	3032	3010	6888	2787	5786	2999	2840	170	159
seq9_10-seq9_94	3041	0	3032	3032	15951	5186	8246	3060	2885	147	175
seq9_10-seq9_177	3041	0	3032	3032	7082	1551	4617	3066	2883	149	183
seq9_10-seq9_185	3041	0	3032	3032	20880	17300	20361	3061	2881	151	180
seq9_10-seq9_182	3041	0	3032	3032	18332	785	3809	3024	2858	174	166
seq9_10-seq9_193	3041	0	3032	3032	24450	3276	6314	3038	2876	156	162
seq9_10-seq9_122	3041	0	2489	2489	5456	2957	5450	2493	2364	125	129
seq9_10-seq9_195	3041	0	2282	2282	52225	49914	52219	2305	2173	109	132
seq9_10-seq9_77	3041	805	3032	2227	13115	1	2249	2248	2109	118	139
seq9_10-seq9_93	3041	0	2179	2179	5993	3759	5973	2214	2067	112	147
seq9_10-seq9_110	3041	0	1911	1911	9303	7335	9273	1938	1826	85	112
seq9_10-seq9_64	3041	1300	3032	1732	4470	2	1722	1720	1639	93	81
seq9_10-seq9_85	3041	0	1867	1867	4903	2989	4869	1880	1760	107	120
seq9_10-seq9_144	3041	1736	3032	1296	2997	0	1284	1284	1228	68	56
seq9_10-seq9_20	3041	1733	3032	1299	3119	12	1309	1297	1233	66	64
seq9_10-seq9_56	3041	1968	3032	1064	9203	1	1061	1060	1001	63	59
seq9_10-seq9_145	3041	21	1059	1038	18456	17415	18447	1032	971	67	61
seq9_10-seq9_63	3041	0	974	974	6036	5054	6032	978	926	48	52
seq9_10-seq9_72	3041	0	1481	1481	9410	7986	9403	1417	1324	157	93
seq9_10-seq9_126	3041	546	1073	527	541	4	535	531	487	40	44
seq9_11-seq9_177	578	2	565	563	7082	986	1567	581	546	17	35
seq9_11-seq9_195	578	2	565	563	52225	49356	49930	574	541	22	33
seq9_11-seq9_85	578	5	565	560	4903	2437	3005	568	533	27	35
seq9_11-seq9_185	578	2	565	563	20880	16744	17316	572	536	27	36
seq9_11-seq9_41	578	2	566	564	5502	1769	2329	560	533	31	27
seq9_11-seq9_153	578	2	565	563	27291	9682	10245	563	529	34	34
seq9_11-seq9_93	578	0	565	565	5993	3194	3775	581	543	22	38
seq9_11-seq9_145	578	2	552	550	18456	16837	17394	557	527	23	30
seq9_11-seq9_182	578	2	565	563	18332	239	801	562	529	34	33
seq9_11-seq9_94	578	2	565	563	15951	4630	5201	571	529	34	42
seq9_11-seq9_193	578	2	565	563	24450	2728	3292	564	532	31	32
seq9_11-seq9_142	578	0	570	570	33325	2881	3454	573	539	31	34
seq9_11-seq9_138	578	2	561	559	6888	2204	2776	572	529	30	43
seq9_11-seq9_110	578	2	560	558	9303	6803	7344	541	518	40	23
seq9_11-seq9_63	578	2	565	563	6036	4500	5070	570	530	33	40
seq9_11-seq9_122	578	5	565	560	5456	2410	2973	563	526	34	37
seq9_11-seq9_82	578	1	565	564	3643	2767	3334	567	530	34	37
seq9_11-seq9_72	578	0	570	570	9410	7429	8008	579	535	35	44
seq9_11-seq9_19	578	3	561	558	3643	2802	3354	552	517	41	35
seq9_11-seq9_149	578	2	565	563	26688	2414	2981	567	525	38	42
seq9_11-seq9_156	578	2	442	440	25934	25488	25932	444	417	23	27
seq9_12-seq9_182	457	0	423	423	18332	6398	6828	430	411	12	19
seq9_12-seq9_47	457	0	430	430	6219	998	1428	430	412	18	18
seq9_12-seq9_142	457	0	423	423	33325	9103	9529	426	407	16	19
seq9_12-seq9_77	457	0	445	445	13115	4871	5318	447	422	23	25
seq9_12-seq9_56	457	0	450	450	9203	3672	4123	451	429	21	22
seq9_12-seq9_94	457	0	423	423	15951	10841	11266	425	408	15	17
seq9_12-seq9_124	457	0	450	450	16197	1351	1806	455	428	22	27
seq9_12-seq9_193	457	0	414	414	24450	8890	9296	406	393	21	13
seq9_12-seq9_153	457	0	450	450	27291	15881	16331	450	426	24	24
seq9_12-seq9_149	457	1	423	422	26688	8645	9067	422	405	17	17
seq9_12-seq9_131	457	0	414	414	4090	2662	3076	414	398	16	16
seq9_12-seq9_191	457	4	450	446	44129	1253	1704	451	426	20	25
seq9_12-seq9_176	457	0	350	350	1162	795	1133	338	326	24	12
seq9_13-seq9_185	3696	0	3674	3674	20880	6583	10225	3642	3456	218	186
seq9_13-seq9_156	3696	0	3689	3689	25934	15312	18991	3679	3486	203	193
seq9_13-seq9_145	3696	0	3682	3682	18456	6677	10367	3690	3476	206	214
seq9_13-seq9_68	3696	0	3689	3689	9643	1185	4808	3623	3443	246	180
seq9_13-seq9_195	3696	0	3689	3689	52225	39207	42894	3687	3472	217	215
seq9_13-seq9_153	3696	520	3689	3169	27291	8	3149	3141	2994	175	147
seq9_13-seq9_18	3696	188	2704	2516	2489	5	2484	2479	2338	178	141
seq9_13-seq9_155	3696	37	2494	2457	5603	3144	5567	2423	2282	175	141
seq9_13-seq9_25	3696	1631	3678	2047	2779	1	2051	2050	1942	105	108
seq9_13-seq9_61	3696	0	1968	1968	3342	1366	3324	1958	1851	117	107
seq9_13-seq9_87	3696	1023	2581	1558	1548	0	1532	1532	1443	115	89
seq9_13-seq9_72	3696	2765	3689	924	9410	9	934	925	875	49	50
seq9_13-seq9_54	3696	0	1130	1130	3818	2701	3811	1110	1043	87	67
seq9_13-seq9_167	3696	0	788	788	5241	4456	5235	779	733	55	46
seq9_13-seq9_175	3696	2172	2863	691	698	5	694	689	658	33	31
seq9_13-seq9_147	3696	0	594	594	5241	4595	5203	608	571	23	37
seq9_13-seq9_159	3696	3146	3682	536	3570	2	544	542	507	29	35
seq9_13-seq9_67	3696	0	404	404	9351	8926	9335	409	384	20	25
seq9_13-seq9_172	3696	0	414	414	5806	5379	5797	418	393	21	25
seq9_14-seq9_5	1401	2	1397	1395	2599	1132	2505	1373	1311	84	62
seq9_14-seq9_33	1401	15	1397	1382	5046	1058	2413	1355	1292	90	63
seq9_14-seq9_141	1401	18	1397	1379	25591	20927	22298	1371	1300	79	71
seq9_14-seq9_180	1401	2	1397	1395	32134	11798	13182	1384	1310	85	74
seq9_14-seq9_191	1401	0	1396	1396	44129	36374	37763	1389	1315	81	74
seq9_14-seq9_194	1401	2	1396	1394	22825	13183	14583	1400	1323	71	77
seq9_14-seq9_190	1401	2	1385	1383	5778	2699	4082	1383	1286	97	97
seq9_14-seq9_158	1401	77	1396	1319	2842	1	1300	1299	1229	90	70
seq9_14-seq9_186	1401	30	1397	1367	19443	5151	6490	1339	1270	97	69
seq9_14-seq9_71	1401	8	1311	1303	2917	1634	2911	1277	1215	88	62
seq9_14-seq9_83	1401	0	1397	1397	12797	1575	2943	1368	1299	98	69
seq9_14-seq9_39	1401	447	1396	949	5352	5	941	936	898	51	38
seq9_14-seq9_3	1401	2	1010	1008	1395	365	1375	1010	948	60	62
seq9_14-seq9_34	1401	2	721	719	3145	2421	3137	716	675	44	41
seq9_14-seq9_163	1401	18	1215	1197	7666	6616	7657	1041	1004	193	37
seq9_14-seq9_15	1401	799	1222	423	422	0	414	414	395	28	19
seq9_15-seq9_5	422	0	410	410	2599	1915	2331	416	398	12	18
seq9_15-seq9_39	422	0	414	414	5352	351	763	412	391	23	21
seq9_15-seq9_71	422	10	403	393	2917	2405	2810	405	382	11	23
seq9_15-seq9_190	422	0	414	414	5778	3488	3914	426	399	15	27
seq9_15-seq9_33	422	0	410	410	5046	1823	2240	417	393	17	24
seq9_15-seq9_186	422	0	414	414	19443	5895	6313	418	394	20	24
seq9_15-seq9_191	422	10	414	404	44129	37180	37584	404	380	24	24
seq9_15-seq9_194	422	12	414	402	22825	13985	14397	412	388	14	24
seq9_15-seq9_163	422	0	409	409	7666	7245	7660	415	389	20	26
seq9_15-seq9_158	422	0	410	410	2842	698	1116	418	389	21	29
seq9_15-seq9_83	422	0	414	414	12797	2355	2765	410	384	30	26
seq9_15-seq9_180	422	0	413	413	32134	12595	13007	412	392	21	20
seq9_16-seq9_76	968	1	942	941	12074	10062	11006	944	905	36	39
seq9_16-seq9_191	968	1	960	959	44129	25759	26729	970	918	41	52
seq9_16-seq9_42	968	1	939	938	7003	2414	3336	922	885	53	37
seq9_16-seq9_160	968	0	961	961	16237	13428	14393	965	918	43	47
seq9_16-seq9_180	968	1	942	941	32134	1205	2130	925	884	57	41
seq9_16-seq9_174	968	1	942	941	5516	2962	3916	954	903	38	51
seq9_16-seq9_189	968	1	942	941	5241	3295	4213	918	886	55	32
seq9_16-seq9_170	968	0	961	961	16085	14005	14953	948	903	58	45
seq9_16-seq9_194	968	2	959	957	22825	2644	3598	954	904	53	50
seq9_16-seq9_181	968	1	942	941	21352	13593	14530	937	889	52	48
seq9_16-seq9_66	968	1	489	488	7881	4022	4496	474	454	34	20
seq9_17-seq9_92	2294	1	2286	2285	12313	8106	10359	2253	2167	118	86
seq9_17-seq9_182	2294	1	2286	2285	18332	15896	18170	2274	2158	127	116
seq9_17-seq9_99	2294	1	2286	2285	9679	3537	5783	2246	2156	129	90
seq9_17-seq9_191	2294	4	2286	2282	44129	10788	13050	2262	2151	131	111
seq9_17-seq9_188	2294	1	2286	2285	6926	509	2783	2274	2165	120	109
seq9_17-seq9_178	2294	1	2286	2285	13156	627	2882	2255	2145	140	110
seq9_17-seq9_193	2294	1	2261	2260	24450	18405	20619	2214	2130	130	84
seq9_17-seq9_74	2294	1	2286	2285	15836	7610	9874	2264	2155	130	109
seq9_17-seq9_79	2294	1	2286	2285	3265	122	2388	2266	2148	137	118
seq9_17-seq9_65	2294	8	2276	2268	11019	3197	5439	2242	2133	135	109
seq9_17-seq9_80	2294	11	2286	2275	13338	5053	7285	2232	2121	154	111
seq9_17-seq9_49	2294	1	2286	2285	7312	672	2936	2264	2147	138	117
seq9_17-seq9_46	2294	357	2276	1919	3659	7	1912	1905	1808	111	97
seq9_17-seq9_23	2294	626	2286	1660	5016	1	1676	1675	1578	82	97
seq9_17-seq9_98	2294	20	1359	1339	1529	204	1525	1321	1261	78	60
seq9_17-seq9_57	2294	1	1315	1314	3452	2141	3432	1291	1232	82	59
seq9_17-seq9_170	2294	978	2286	1308	16085	15	1292	1277	1216	92	61
seq9_17-seq9_181	2294	1375	2286	911	21352	12	919	907	857	54	50
seq9_18-seq9_185	2489	2	2469	2467	20880	6758	9246	2488	2337	130	151
seq9_18-seq9_195	2489	2	2484	2482	52225	39387	41907	2520	2352	130	168
seq9_18-seq9_68	2489	0	2477	2477	9643	1355	3836	2481	2332	145	149
seq9_18-seq9_61	2489	4	1738	1734	3342	1549	3305	1756	1649	85	107
seq9_18-seq9_87	2489	833	2368	1535	1548	0	1529	1529	1442	93	87
seq9_18-seq9_25	2489	1439	2484	1045	2779	11	1073	1062	995	50	67
seq9_18-seq9_54	2489	0	944	944	3818	2880	3811	931	882	62	49
seq9_18-seq9_67	2489	2	237	235	9351	9109	9344	235	226	9	9
seq9_19-seq9_195	3643	0	3634	3634	52225	46559	50199	3640	3440	194	200
seq9_19-seq9_63	3643	0	3631	3631	6036	1718	5344	3626	3415	216	211
seq9_19-seq9_94	3643	0	3634	3634	15951	1835	5470	3635	3423	211	212
seq9_19-seq9_93	3643	0	3631	3631	5993	373	4047	3674	3443	188	231
seq9_19-seq9_193	3643	54	3631	3577	24450	15	3577	3562	3366	211	196
seq9_19-seq9_82	3643	37	3631	3594	3643	0	3609	3609	3395	199	214
seq9_19-seq9_72	3643	0	3631	3631	9410	4644	8278	3634	3422	209	212
seq9_19-seq9_85	3643	359	3639	3280	4903	3	3290	3287	3091	189	196
seq9_19-seq9_41	3643	1030	3631	2601	5502	5	2597	2592	2449	152	143
seq9_19-seq9_68	3643	1	1160	1159	9643	8463	9633	1170	1101	58	69
seq9_20-seq9_94	3119	11	3098	3087	15951	6925	10022	3097	2918	169	179
seq9_20-seq9_77	3119	7	3117	3110	13115	916	4069	3153	2947	163	206
seq9_20-seq9_64	3119	2	3097	3095	4470	419	3485	3066	2891	204	175
seq9_20-seq9_56	3119	252	3098	2846	9203	1	2849	2848	2679	167	169
seq9_20-seq9_41	3119	11	1474	1463	5502	4040	5497	1457	1377	86	80
seq9_21-seq9_52	3675	42	3640	3598	12723	4595	8147	3552	3359	239	193
seq9_21-seq9_95	3675	8	3670	3662	13092	5840	9502	3662	3434	228	228
seq9_21-seq9_70	3675	27	3670	3643	8397	2832	6464	3632	3423	220	209
seq9_21-seq9_55	3675	755	3670	2915	9335	0	2902	2902	2740	175	162
seq9_21-seq9_48	3675	165	2868	2703	2717	11	2711	2700	2537	166	163
seq9_21-seq9_59	3675	8	2269	2261	2790	535	2784	2249	2128	133	121
seq9_21-seq9_53	3675	1433	3626	2193	2658	2	2173	2171	2066	127	105
seq9_21-seq9_38	3675	8	1994	1986	3466	1465	3452	1987	1889	97	98
seq9_21-seq9_44	3675	1985	3626	1641	2479	3	1656	1653	1552	89	101
seq9_21-seq9_32	3675	1876	3383	1507	1522	2	1503	1501	1396	111	105
seq9_21-seq9_84	3675	2826	3670	844	10261	10	894	884	823	21	61
seq9_21-seq9_83	3675	8	796	788	12797	11997	12790	793	746	42	47
seq9_22-seq9_91	6152	0	6146	6146	12991	1587	7772	6185	5801	345	384
seq9_22-seq9_45	6152	585	5525	4940	4966	3	4958	4955	4661	279	294
seq9_22-seq9_84	6152	0	4713	4713	10261	5524	10233	4709	4440	273	269
seq9_22-seq9_27	6152	2054	6143	4089	5897	1	4101	4100	3859	230	241
seq9_22-seq9_40	6152	2246	6146	3900	7965	5	3880	3875	3669	231	206
seq9_22-seq9_89	6152	2	3487	3485	5511	2084	5503	3419	3229	256	190
seq9_22-seq9_55	6152	27	1856	1829	9335	7490	9326	1836	1722	107	114
seq9_22-seq9_43	6152	1167	2855	1688	1731	4	1724	1720	1609	79	111
seq9_22-seq9_36	6152	0	1518	1518	1937	402	1930	1528	1441	77	87
seq9_22-seq9_86	6152	0	1499	1499	4267	2745	4254	1509	1417	82	92
seq9_22-seq9_60	6152	1807	2640	833	867	1	864	863	800	33	63
seq9_22-seq9_26	6152	5439	6144	705	5013	5	723	718	658	47	60
seq9_23-seq9_99	5016	1	5008	5007	9679	4137	9108	4971	4712	295	259
seq9_23-seq9_80	5016	1	5008	5007	13338	5653	10630	4977	4719	288	258
seq9_23-seq9_74	5016	11	5008	4997	15836	8210	13215	5005	4727	270	278
seq9_23-seq9_65	5016	3	5008	5005	11019	3790	8825	5035	4738	267	297
seq9_23-seq9_49	5016	7	5008	5001	7312	1284	6272	4988	4707	294	281
seq9_23-seq9_92	5016	1	3626	3625	12313	8707	12305	3598	3420	205	178
seq9_23-seq9_46	5016	7	3421	3414	3659	269	3654	3385	3212	202	173
seq9_23-seq9_79	5016	1	2537	2536	3265	729	3249	2520	2404	132	116
seq9_23-seq9_24	5016	3535	5008	1473	3249	10	1506	1496	1397	76	99
seq9_23-seq9_75	5016	4031	5008	977	1666	17	985	968	919	58	49
seq9_23-seq9_57	5016	9	708	699	3452	2744	3444	700	669	30	31
seq9_23-seq9_98	5016	1	723	722	1529	797	1511	714	676	46	38
seq9_23-seq9_76	5016	4299	5009	710	12074	3	690	687	660	50	27
seq9_24-seq9_80	3249	1	3241	3240	13338	9134	12372	3238	3056	184	182
seq9_24-seq9_65	3249	1	3241	3240	11019	7324	10542	3218	3045	195	173
seq9_24-seq9_74	3249	13	3241	3228	15836	11729	14935	3206	3025	203	181
seq9_24-seq9_49	3249	4	2531	2527	7312	4776	7306	2530	2396	131	134
seq9_24-seq9_76	3249	798	3241	2443	12074	6	2426	2420	2297	146	123
seq9_24-seq9_99	3249	1	2068	2067	9679	7643	9676	2033	1917	150	116
seq9_24-seq9_75	3249	508	2177	1669	1666	2	1660	1658	1582	87	76
seq9_25-seq9_68	2779	1	2756	2755	9643	2790	5532	2742	2591	164	151
seq9_25-seq9_72	2779	1129	2779	1650	9410	3	1686	1683	1573	77	110
seq9_25-seq9_87	2779	5	942	937	1548	603	1525	922	875	62	47
seq9_25-seq9_61	2779	1	298	297	3342	3003	3293	290	282	15	8
seq9_26-seq9_91	5013	4	5009	5005	12991	7054	12067	5013	4735	270	278
seq9_26-seq9_40	5013	4	4763	4759	7965	3170	7951	4781	4480	279	301
seq9_26-seq9_27	5013	8	2500	2492	5897	3389	5888	2499	2371	121	128
seq9_26-seq9_8	5013	2939	5001	2062	3414	13	2074	2061	1956	106	105
seq9_26-seq9_50	5013	3750	5009	1259	9221	1	1282	1281	1205	54	76
seq9_26-seq9_97	5013	4681	5000	319	8534	3	324	321	300	19	21
seq9_27-seq9_91	5897	1	5888	5887	12991	3672	9533	5861	5568	319	293
seq9_27-seq9_40	5897	210	5888	5678	7965	8	5653	5645	5339	339	306
seq9_27-seq9_45	5897	1	3372	3371	4966	1503	4875	3372	3194	177	178
seq9_27-seq9_84	5897	4	2635	2631	10261	7618	10239	2621	2478	153	143
seq9_27-seq9_89	5897	1	1412	1411	5511	4096	5504	1408	1338	73	70
seq9_27-seq9_43	5897	0	805	805	1731	914	1724	810	764	41	46
seq9_27-seq9_60	5897	1	591	590	867	262	866	604	568	22	36
seq9_28-seq9_61	771	14	764	750	3342	240	995	755	720	30	35
seq9_28-seq9_54	771	1	764	763	3818	1571	2335	764	727	36	37
seq9_28-seq9_68	771	5	762	757	9643	46	806	760	719	38	41
seq9_28-seq9_58	771	8	748	740	9209	7762	8520	758	712	28	46
seq9_28-seq9_67	771	3	761	758	9351	7771	8547	776	722	36	54
seq9_29-seq9_76	574	1	562	561	12074	2974	3538	564	539	22	25
seq9_29-seq9_80	574	4	408	404	13338	12927	13330	403	385	19	18
seq9_29-seq9_74	574	3	372	369	15836	15465	15820	355	341	28	14
seq9_30-seq9_97	1933	1	1917	1916	8534	689	2626	1937	1815	101	122
seq9_30-seq9_50	1933	0	1917	1917	9221	1649	3577	1928	1807	110	121
seq9_30-seq9_8	1933	5	946	941	3414	2443	3367	924	879	62	45
seq9_30-seq9_31	1933	1072	1917	845	890	10	858	848	796	49	52
seq9_30-seq9_91	1933	6	570	564	12991	12432	12983	551	519	45	32
seq9_31-seq9_97	890	9	882	873	8534	1757	2652	895	834	39	61
seq9_31-seq9_50	890	9	882	873	9221	2702	3603	901	838	35	63
seq9_32-seq9_55	1522	6	1503	1497	9335	1097	2616	1519	1406	91	113
seq9_32-seq9_70	1522	7	1497	1490	8397	4667	6180	1513	1396	94	117
seq9_32-seq9_95	1522	2	1503	1501	13092	7704	9223	1519	1412	89	107
seq9_32-seq9_53	1522	2	1503	1501	2658	440	1934	1494	1382	119	112
seq9_32-seq9_44	1522	100	1502	1402	2479	3	1413	1410	1315	87	95
seq9_32-seq9_52	1522	5	1503	1498	12723	6414	7905	1491	1380	118	111
seq9_32-seq9_48	1522	16	981	965	2717	1713	2711	998	930	35	68
seq9_32-seq9_84	1522	939	1513	574	10261	10	612	602	557	17	45
seq9_32-seq9_59	1522	2	379	377	2790	2404	2785	381	349	28	32
seq9_33-seq9_83	5046	5	5034	5029	12797	546	5555	5009	4730	299	279
seq9_33-seq9_39	5046	1486	5011	3525	5352	2	3545	3543	3319	206	224
seq9_33-seq9_5	5046	5	2510	2505	2599	92	2593	2501	2353	152	148
seq9_33-seq9_71	5046	4	2330	2326	2917	615	2906	2291	2173	153	118
seq9_33-seq9_73	5046	3206	5041	1835	2355	16	1839	1823	1713	122	110
seq9_33-seq9_34	5046	2	1747	1745	3145	1383	3136	1753	1641	104	112
seq9_33-seq9_9	5046	3868	5041	1173	2673	4	1194	1190	1117	56	73
seq9_33-seq9_78	5046	6	1093	1087	1280	196	1275	1079	1019	68	60
seq9_33-seq9_88	5046	4254	5034	780	3696	0	791	791	738	42	53
seq9_34-seq9_71	3145	772	3136	2364	2917	2	2321	2319	2214	150	105
seq9_34-seq9_83	3145	827	3124	2297	12797	0	2264	2264	2146	151	118
seq9_34-seq9_5	3145	1291	3136	1845	2599	2	1845	1843	1746	99	97
seq9_34-seq9_78	3145	1201	2468	1267	1280	10	1275	1265	1182	85	83
seq9_34-seq9_39	3145	2863	3132	269	5352	2	274	272	260	9	12
seq9_35-seq9_58	578	1	570	569	9209	5651	6212	561	542	27	19
seq9_35-seq9_67	578	1	570	569	9351	5959	6509	550	527	42	23
seq9_36-seq9_84	1937	14	1930	1916	10261	5142	7074	1932	1825	91	107
seq9_36-seq9_86	1937	14	1914	1900	4267	2371	4258	1887	1789	111	98
seq9_36-seq9_55	1937	2	1930	1928	9335	7083	8990	1907	1817	111	90
seq9_36-seq9_91	1937	14	1930	1916	12991	1204	3124	1920	1815	101	105
seq9_36-seq9_89	1937	34	1878	1844	5511	1726	3558	1832	1732	112	100
seq9_36-seq9_45	1937	991	1921	930	4966	1	945	944	886	44	58
seq9_36-seq9_43	1937	1578	1930	352	1731	4	365	361	341	11	20
seq9_36-seq9_52	1937	2	360	358	12723	12366	12716	350	335	23	15
seq9_37-seq9_62	2395	1	2162	2161	3698	1542	3692	2150	2032	129	118
seq9_37-seq9_42	2395	1	1303	1302	7003	5698	6994	1296	1241	61	55
seq9_37-seq9_66	2395	1	1191	1190	7881	6692	7876	1184	1121	69	63
seq9_38-seq9_70	3466	2	3461	3459	8397	1353	4788	3435	3254	205	181
seq9_38-seq9_52	3466	2	3461	3459	12723	3121	6537	3416	3243	216	173
seq9_38-seq9_95	3466	21	3461	3440	13092	4423	7829	3406	3225	215	181
seq9_38-seq9_59	3466	923	3452	2529	2790	1	2515	2514	2379	150	135
seq9_38-seq9_83	3466	24	2252	2228	12797	10561	12788	2227	2110	118	117
seq9_38-seq9_48	3466	1613	3458	1845	2717	7	1819	1812	1733	112	79
seq9_38-seq9_55	3466	2212	3465	1253	9335	0	1222	1222	1174	79	48
seq9_38-seq9_53	3466	2896	3458	562	2658	2	570	568	537	25	31
seq9_39-seq9_83	5352	2	5332	5330	12797	2006	7320	5314	5026	304	288
seq9_39-seq9_9	5352	2375	5044	2669	2673	3	2668	2665	2506	163	159
seq9_39-seq9_88	5352	2774	5332	2558	3696	0	2573	2573	2428	130	145
seq9_39-seq9_73	5352	1724	4083	2359	2355	0	2346	2346	2200	159	146
seq9_39-seq9_95	5352	4210	5332	1122	13092	2	1109	1107	1055	67	52
seq9_39-seq9_5	5352	7	978	971	2599	1581	2544	963	926	45	37
seq9_39-seq9_71	5352	2	814	812	2917	2057	2873	816	781	31	35
seq9_40-seq9_91	7965	9	7957	7948	12991	3886	11829	7943	7510	438	433
seq9_40-seq9_45	7965	8	3257	3249	4966	1706	4958	3252	3069	180	183
seq9_40-seq9_84	7965	8	2452	2444	10261	7817	10254	2437	2302	142	135
seq9_40-seq9_8	7965	6113	7959	1846	3414	24	1840	1816	1740	106	76
seq9_40-seq9_89	7965	5	1235	1230	5511	4282	5504	1222	1175	55	47
seq9_40-seq9_50	7965	6917	7961	1044	9221	1	1048	1047	996	48	51
seq9_40-seq9_43	7965	8	609	601	1731	1117	1724	607	575	26	32
seq9_40-seq9_60	7965	8	402	394	867	469	864	395	376	18	19
seq9_41-seq9_94	5502	0	5497	5497	15951	2854	8416	5562	5227	270	335
seq9_41-seq9_93	5502	40	4511	4471	5993	1441	5985	4544	4260	211	284
seq9_41-seq9_85	5502	0	4185	4185	4903	664	4869	4205	3944	241	261
seq9_41-seq9_63	5502	0	3273	3273	6036	2728	6020	3292	3090	183	202
seq9_41-seq9_72	5502	51	3775	3724	9410	5712	9392	3680	3454	270	226
seq9_41-seq9_82	5502	0	2623	2623	3643	994	3633	2639	2472	151	167
